Frame,X,Y,Visibility,BBox_X,BBox_Y,BBox_W,BBox_H
165,[576],[491],1,[565],[480],[22],[26]
166,[576],[491],1,[568],[480],[19],[26]
167,[582],[495],1,[570],[480],[22],[30]
168,[585, 345],[495, 881],1,[573, 337],[480, 870],[25, 16],[33, 22]
169,[590],[502],1,[576],[487],[30],[30]
170,[596, 1420],[506, 101],1,[579, 1414],[495, 90],[36, 14],[26, 22]
171,[604, 1403],[517, 97],1,[596, 1395],[502, 86],[19, 19],[33, 22]
172,[607],[528],1,[596],[517],[22],[26]
173,[607],[540],1,[596],[528],[22],[22]
174,[1335, 601],[90, 543],1,[1324, 596],[86, 540],[25, 11],[11, 11]
175,[1313],[86],1,[1302],[75],[22],[26]
176,[1285, 638],[82, 596],1,[1274, 630],[71, 581],[25, 19],[26, 30]
177,[1268, 646],[82, 618],1,[1260, 638],[71, 607],[19, 16],[26, 22]
178,[649, 1243],[641, 82],1,[641, 1234],[626, 71],[19, 16],[30, 22]
179,[1226, 655],[86, 660],1,[1217, 646],[75, 648],[19, 19],[26, 26]
180,[666, 1212],[693, 90],1,[658, 1203],[682, 78],[19, 19],[26, 22]
181,[1195, 675],[90, 712],1,[1189, 669],[82, 705],[14, 14],[18, 18]
182,[1181, 677],[97, 727],1,[1172, 675],[82, 723],[19, 5],[30, 11]
183,[1164],[101],1,[1155],[90],[19],[26]
184,[1153],[105],1,[1141],[93],[22],[26]
185,[1136],[112],1,[1127],[101],[19],[22]
186,[1125],[116],1,[1116],[105],[16],[22]
187,[1110],[123],1,[1102],[112],[16],[26]
188,[1096],[131],1,[1085],[120],[22],[26]
189,[1085],[138],1,[1077],[127],[19],[22]
190,[1080],[142],1,[1068],[127],[22],[30]
191,[1068],[150],1,[1057],[138],[25],[26]
192,[1057],[165],1,[1051],[157],[14],[15]
193,[0],[0],0,[0],[0],[0],[0]
194,[0],[0],0,[0],[0],[0],[0]
195,[0],[0],0,[0],[0],[0],[0]
196,[0],[0],0,[0],[0],[0],[0]
197,[0],[0],0,[0],[0],[0],[0]
198,[0],[0],0,[0],[0],[0],[0]
199,[0],[0],0,[0],[0],[0],[0]
200,[0],[0],0,[0],[0],[0],[0]
201,[0],[0],0,[0],[0],[0],[0]
202,[0],[0],0,[0],[0],[0],[0]
203,[0],[0],0,[0],[0],[0],[0]
204,[1035],[108],1,[1029],[105],[11],[11]
205,[1051],[112],1,[1037],[101],[28],[22]
206,[1080],[108],1,[1065],[101],[28],[18]
207,[1096],[108],1,[1088],[97],[19],[22]
208,[1147],[108],1,[1136],[97],[25],[22]
209,[1155],[108],1,[1144],[97],[25],[26]
210,[1175],[112],1,[1158],[101],[33],[26]
211,[1234, 1206],[112, 112],1,[1223, 1200],[105, 105],[22, 11],[18, 15]
212,[1257, 1237],[120, 116],1,[1243, 1237],[108, 112],[28, 2],[22, 7]
213,[0],[0],0,[0],[0],[0],[0]
214,[1350],[123],1,[1341],[116],[16],[18]
215,[1380],[127],1,[1375],[123],[11],[11]
216,[0],[0],0,[0],[0],[0],[0]
217,[0],[0],0,[0],[0],[0],[0]
218,[0],[0],0,[0],[0],[0],[0]
219,[0],[0],0,[0],[0],[0],[0]
220,[0],[0],0,[0],[0],[0],[0]
221,[0],[0],0,[0],[0],[0],[0]
222,[0],[0],0,[0],[0],[0],[0]
223,[0],[0],0,[0],[0],[0],[0]
224,[0],[0],0,[0],[0],[0],[0]
225,[0],[0],0,[0],[0],[0],[0]
226,[0],[0],0,[0],[0],[0],[0]
227,[0],[0],0,[0],[0],[0],[0]
228,[0],[0],0,[0],[0],[0],[0]
229,[0],[0],0,[0],[0],[0],[0]
230,[0],[0],0,[0],[0],[0],[0]
231,[1397],[101],1,[1389],[90],[19],[22]
232,[1389],[97],1,[1380],[86],[16],[22]
233,[1380],[93],1,[1375],[86],[11],[18]
234,[0],[0],0,[0],[0],[0],[0]
235,[1347],[93],1,[1338],[82],[16],[22]
236,[1330],[93],1,[1321],[82],[19],[22]
237,[1319],[93],1,[1310],[82],[16],[26]
238,[1302],[101],1,[1293],[90],[19],[26]
239,[1288],[105],1,[1276],[93],[22],[26]
240,[1276, 503],[108, 821],1,[1268, 495],[97, 810],[19, 19],[26, 26]
241,[1265, 503],[112, 813],1,[1254, 495],[101, 806],[22, 16],[26, 18]
242,[1248, 503],[120, 806],1,[1240, 495],[108, 798],[19, 16],[22, 18]
243,[1237, 503],[123, 802],1,[1229, 497],[112, 795],[16, 11],[26, 15]
244,[1226],[131],1,[1217],[120],[19],[26]
245,[1212],[135],1,[1203],[123],[19],[26]
246,[1200],[146],1,[1192],[135],[19],[26]
247,[1189],[153],1,[1178],[142],[22],[26]
248,[509, 1178],[776, 161],1,[500, 1170],[761, 150],[19, 19],[30, 26]
249,[514, 1167],[780, 172],1,[506, 1155],[765, 161],[19, 22],[30, 22]
250,[1164, 520],[168, 795],1,[1155, 511],[157, 780],[19, 16],[26, 30]
251,[534, 1161],[813, 165],1,[525, 1153],[802, 157],[19, 19],[26, 18]
252,[542, 1158],[843, 161],1,[534, 1153],[832, 153],[16, 14],[22, 15]
253,[556, 1155],[873, 153],1,[548, 1147],[862, 146],[19, 16],[22, 15]
254,[565, 1153],[903, 146],1,[556, 1144],[892, 135],[16, 16],[26, 22]
255,[570, 1150],[926, 142],1,[562, 1141],[911, 131],[19, 19],[30, 22]
256,[568, 1147],[918, 135],1,[559, 1139],[907, 127],[16, 16],[22, 18]
257,[1147],[135],1,[1141],[127],[14],[15]
258,[1147],[131],1,[1141],[127],[11],[11]
259,[0],[0],0,[0],[0],[0],[0]
260,[0],[0],0,[0],[0],[0],[0]
261,[0],[0],0,[0],[0],[0],[0]
262,[0],[0],0,[0],[0],[0],[0]
263,[0],[0],0,[0],[0],[0],[0]
264,[1127],[131],1,[1116],[120],[25],[26]
265,[1125],[138],1,[1110],[127],[30],[22]
266,[1122],[138],1,[1110],[127],[25],[26]
267,[1125],[138],1,[1113],[127],[25],[22]
268,[1147],[135],1,[1136],[127],[25],[18]
269,[1167],[135],1,[1153],[123],[28],[26]
270,[1184],[135],1,[1175],[123],[16],[26]
271,[1206],[131],1,[1195],[120],[25],[26]
272,[1220],[131],1,[1209],[120],[25],[26]
273,[1240],[131],1,[1226],[120],[30],[22]
274,[1265],[131],1,[1251],[120],[28],[26]
275,[1288],[135],1,[1279],[123],[19],[22]
276,[1307],[135],1,[1299],[127],[19],[18]
