row_index,camera,bounce_frame,clip_name,clip_path,status,decode_s,crop_s,write_s,total_s,updated_at
18,sink,1024,bounce_1024_00018.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_1024_00018.mp4,ok,0.522028,0.000053,0.170960,0.693065,2026-07-20 20:51:32
18,hq,1024,bounce_1024_00018.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_1024_00018.mp4,ok,0.660325,0.000084,0.335762,0.996203,2026-07-20 20:51:33
19,source,1406,bounce_1406_00019.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_1406_00019.mp4,ok,0.413581,0.000045,0.140450,0.554100,2026-07-20 20:51:34
19,source,1420,dirchange_1420_00019.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_1420_00019.mp4,ok,0.065731,0.000060,0.152515,0.218332,2026-07-20 20:51:34
19,sink,1406,bounce_1406_00019.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_1406_00019.mp4,ok,0.429401,0.000065,0.165169,0.594672,2026-07-20 20:51:35
19,hq,1406,bounce_1406_00019.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_1406_00019.mp4,ok,1.212236,0.000047,0.216759,1.429069,2026-07-20 20:51:36
20,source,1447,bounce_1447_00020.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_1447_00020.mp4,ok,0.125668,0.000051,0.149062,0.274807,2026-07-20 20:51:37
20,sink,1447,bounce_1447_00020.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_1447_00020.mp4,ok,0.164818,0.000059,0.159033,0.323933,2026-07-20 20:51:37
20,hq,1447,bounce_1447_00020.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_1447_00020.mp4,ok,0.225499,0.000059,0.358559,0.584142,2026-07-20 20:51:37
22,source,1487,bounce_1487_00022.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_1487_00022.mp4,ok,0.156039,0.000052,0.159555,0.315672,2026-07-20 20:51:38
22,sink,1487,bounce_1487_00022.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_1487_00022.mp4,ok,0.226454,0.000070,0.282885,0.509439,2026-07-20 20:51:38
