frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
3063,9557443894000,1779380559063173521,0,14547,1
3064,9557477214000,1779380559095705905,0,7108,1
3065,9557510531000,1779380559129433870,0,9457,1
3066,9557543854000,1779380559162909763,0,9262,1
3067,9557577170000,1779380559196460136,0,9011,1
3068,9557610499000,1779380559229894696,0,13356,1
3069,9557643809000,1779380559263669826,0,13206,1
3070,9557677126000,1779380559296929166,0,12893,1
3071,9557710446000,1779380559331432918,0,13107,1
3072,9557743763000,1779380559367991779,0,13098,1
3073,9557777088000,1779380559403258986,0,12934,1
3074,9557810406000,1779380559432357406,0,12822,1
3075,9557843724000,1779380559462706998,0,12707,1
3076,9557877037000,1779380559498141741,0,12765,1
3077,9557910362000,1779380559530820661,0,18740,1
3078,9557943682000,1779380559565590244,0,12965,1
3079,9557976993000,1779380559596628865,0,18758,1
3080,9558010312000,1779380559630016130,0,18813,1
3081,9558043634000,1779380559663084878,0,13190,1
3082,9558076949000,1779380559701474053,0,18862,1
3083,9558110271000,1779380559732424509,0,18853,1
3084,9558143592000,1779380559764941801,0,13144,1
3085,9558176908000,1779380559797575443,0,18931,1
3086,9558210223000,1779380559829752016,0,13234,1
3087,9558243540000,1779380559865082223,0,19271,1
3088,9558276861000,1779380559898919168,0,13634,1
3089,9558310178000,1779380559933823305,0,19373,1
3090,9558343504000,1779380559963413720,0,13852,1
3091,9558376815000,1779380559996715318,0,13611,1
3092,9558410136000,1779380560031804064,0,19677,1
3093,9558443485000,1779380560063272848,0,13592,1
3094,9558476775000,1779380560096733501,0,19466,1
3095,9558510092000,1779380560129147978,0,13664,1
3096,9558543408000,1779380560163129107,0,19589,1
3097,9558576727000,1779380560197440361,0,13521,1
3098,9558610044000,1779380560229613453,0,19319,1
3099,9558643362000,1779380560262689905,0,13618,1
3100,9558676683000,1779380560296343722,0,19712,1
3101,9558710000000,1779380560329087511,0,13560,1
3102,9558743320000,1779380560362980492,0,19446,1
3103,9558776636000,1779380560396411200,0,13456,1
3104,9558809954000,1779380560429537393,0,19376,1
3105,9558843273000,1779380560462421644,0,13266,1
3106,9558876592000,1779380560496157330,0,19134,1
3107,9558909910000,1779380560528948989,0,13427,1
3108,9558943230000,1779380560563188689,0,19239,1
3109,9558976548000,1779380560595558408,0,13320,1
3110,9559009865000,1779380560629572869,0,19301,1
3111,9559043183000,1779380560663107373,0,19210,1
3112,9559076504000,1779380560695793422,0,13407,1
3113,9559109822000,1779380560729710440,0,19258,1
3114,9559143140000,1779380560762719893,0,13694,1
3115,9559176460000,1779380560796294618,0,19568,1
3116,9559209777000,1779380560834573294,0,13659,1
3117,9559243095000,1779380560879670418,0,13710,1
3118,9559276414000,1779380560914348243,0,19630,1
3119,9559309734000,1779380560946518945,0,13770,1
3120,9559343052000,1779380560980705294,0,19439,1
3121,9559376371000,1779380561026830814,1,78699,4
3122,9559409689000,1779380561048391053,0,27511,2
3123,9559443008000,1779380561081576523,0,14713,1
3124,9559476327000,1779380561111881430,0,7318,1
3125,9559509645000,1779380561145665709,0,9911,1
3126,9559542963000,1779380561178888678,0,9482,1
3127,9559576282000,1779380561212180203,0,9502,1
3128,9559609601000,1779380561245384024,0,9645,1
3129,9559642919000,1779380561279854758,0,14012,1
3130,9559676239000,1779380561313101135,0,13896,1
3131,9559709556000,1779380561347906366,0,13987,1
3132,9559742875000,1779380561379983088,0,14083,1
3133,9559776193000,1779380561412994967,0,14179,1
3134,9559809511000,1779380561448880687,0,14065,1
3135,9559842830000,1779380561479742847,0,14070,1
3136,9559876149000,1779380561514438765,0,14032,1
3137,9559909467000,1779380561546679189,0,13989,1
3138,9559942785000,1779380561583533991,0,14172,1
3139,9559976106000,1779380561617317010,0,14049,1
3140,9560009424000,1779380561648520167,0,13978,1
3141,9560042743000,1779380561681822302,0,14002,1
3142,9560076060000,1779380561715139530,0,13841,1
3143,9560109379000,1779380561751898593,0,20112,1
3144,9560142696000,1779380561781987613,0,14220,1
3145,9560176017000,1779380561818140015,0,14057,1
3146,9560209333000,1779380561850131886,0,19842,1
3147,9560242652000,1779380561882568883,0,14364,1
3148,9560275970000,1779380561914671882,0,20280,1
3149,9560309288000,1779380561946217017,0,14355,1
3150,9560342607000,1779380561979531208,0,14335,1
3151,9560375926000,1779380562013798167,0,20450,1
3152,9560409244000,1779380562047458020,0,14552,1
3153,9560442565000,1779380562079630631,0,14539,1
3154,9560475882000,1779380562113545556,0,20382,1
3155,9560509200000,1779380562146118384,0,14261,1
3156,9560542519000,1779380562180514897,0,19737,1
3157,9560575839000,1779380562212522268,0,13760,1
3158,9560609155000,1779380562246810985,0,19216,1
3159,9560642474000,1779380562280756799,0,21186,2
3160,9560675792000,1779380562312678004,0,13577,1
3161,9560709110000,1779380562348072637,0,18764,1
3162,9560742430000,1779380562379442107,0,13276,1
3163,9560775748000,1779380562413393346,0,18954,1
3164,9560809066000,1779380562446924442,0,13438,1
3165,9560842385000,1779380562482346741,0,19020,1
