frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
1862,9517428399000,1779380519050261463,0,26804,2
1863,9517461719000,1779380519080808590,0,14142,1
1864,9517495036000,1779380519113935913,0,9181,1
1865,9517528355000,1779380519146933088,0,9295,1
1866,9517561673000,1779380519180462684,0,9027,1
1867,9517594994000,1779380519214213018,0,8932,1
1868,9517628311000,1779380519247383618,0,13122,1
1869,9517661629000,1779380519280655309,0,13090,1
1870,9517694947000,1779380519313976370,0,13048,1
1871,9517728266000,1779380519347170433,0,13180,1
1872,9517761584000,1779380519380502642,0,12961,1
1873,9517794902000,1779380519413908406,0,13131,1
1874,9517828222000,1779380519447146338,0,13052,1
1875,9517861539000,1779380519481800811,0,13007,1
1876,9517894866000,1779380519513897774,0,13047,1
1877,9517928177000,1779380519547137095,0,13085,1
1878,9517961494000,1779380519581307518,0,19251,1
1879,9517994814000,1779380519613955660,0,13442,1
1880,9518028133000,1779380519647717438,0,19357,1
1881,9518061451000,1779380519680456672,0,13404,1
1882,9518094769000,1779380519714349672,0,18980,1
1883,9518128088000,1779380519747720473,0,19245,1
1884,9518161405000,1779380519782064079,0,13169,1
1885,9518194726000,1779380519814283152,0,18606,1
1886,9518228043000,1779380519847558046,0,18792,1
1887,9518261360000,1779380519882294500,0,12875,1
1888,9518294680000,1779380519914281094,0,18693,1
1889,9518327998000,1779380519947540766,0,19169,1
1890,9518361316000,1779380519980807032,0,12895,1
1891,9518394637000,1779380520014229332,0,18401,1
1892,9518427954000,1779380520047513801,0,18811,1
1893,9518461272000,1779380520080308590,0,12987,1
1894,9518494591000,1779380520114573475,0,18499,1
1895,9518527910000,1779380520147498540,0,18839,1
1896,9518561228000,1779380520180154349,0,12809,1
1897,9518594546000,1779380520214038033,0,18481,1
1898,9518627864000,1779380520247463816,0,18541,1
1899,9518661184000,1779380520280699674,0,18722,1
1900,9518694506000,1779380520313339501,0,12896,1
1901,9518727820000,1779380520347455647,0,18528,1
1902,9518761139000,1779380520380156251,0,12996,1
1903,9518794457000,1779380520414010010,0,19099,1
1904,9518827776000,1779380520446781873,0,13221,1
1905,9518861094000,1779380520480653392,0,18977,1
1906,9518894413000,1779380520514384541,0,19110,1
1907,9518927735000,1779380520546788927,0,13120,1
1908,9518961050000,1779380520582371353,0,18864,1
1909,9518994368000,1779380520613333142,0,12984,1
1910,9519027687000,1779380520647955338,0,18771,1
1911,9519061005000,1779380520680490074,0,18773,1
1912,9519094323000,1779380520713239678,0,13221,1
1913,9519127641000,1779380520747595339,0,18744,1
1914,9519160961000,1779380520781221379,0,18914,1
1915,9519194283000,1779380520813586672,0,13289,1
1916,9519227598000,1779380520847567448,0,18851,1
1917,9519260916000,1779380520880437496,0,13086,1
1918,9519294240000,1779380520914220885,0,18833,1
1919,9519327553000,1779380520948369141,0,13174,1
1920,9519360877000,1779380520982315214,0,18963,1
1921,9519394202000,1779380521019893509,1,79304,4
1922,9519427534000,1779380521048174085,0,27693,2
1923,9519460827000,1779380521081612016,0,14570,1
1924,9519494150000,1779380521117994952,0,7064,1
1925,9519527466000,1779380521146408657,0,9617,1
1926,9519560783000,1779380521179337648,0,9150,1
1927,9519594100000,1779380521213380739,0,9123,1
1928,9519627420000,1779380521247048518,0,8946,1
1929,9519660738000,1779380521281264551,0,13236,1
1930,9519694067000,1779380521314869721,0,13132,1
1931,9519727396000,1779380521348787664,0,13125,1
1932,9519760698000,1779380521379888174,0,13176,1
1933,9519794012000,1779380521416731606,0,13022,1
1934,9519827333000,1779380521446541537,0,13115,1
1935,9519860648000,1779380521479612008,0,12908,1
1936,9519893966000,1779380521513147123,0,13004,1
1937,9519927288000,1779380521546323037,0,12878,1
1938,9519960604000,1779380521580191148,0,18896,1
1939,9519993922000,1779380521613470117,0,19334,1
1940,9520027240000,1779380521646229036,0,13091,1
1941,9520060559000,1779380521681856165,0,19116,1
1942,9520093878000,1779380521713463633,0,19049,1
1943,9520127197000,1779380521746184719,0,12993,1
1944,9520160514000,1779380521780189828,0,19205,1
1945,9520193833000,1779380521812783471,0,13241,1
1946,9520227151000,1779380521846747655,0,19044,1
1947,9520260469000,1779380521879346279,0,13207,1
1948,9520293788000,1779380521913371389,0,19284,1
1949,9520327106000,1779380521946694727,0,19260,1
1950,9520360425000,1779380521979469609,0,13124,1
1951,9520393744000,1779380522015181960,0,19216,1
1952,9520427062000,1779380522046332358,0,13032,1
1953,9520460383000,1779380522079954139,0,19198,1
1954,9520493699000,1779380522113433254,0,13335,1
1955,9520527017000,1779380522146595390,0,19224,1
1956,9520560336000,1779380522179126793,0,13365,1
1957,9520593654000,1779380522213219346,0,19318,1
1958,9520626973000,1779380522245754823,0,13002,1
1959,9520660292000,1779380522282837548,0,19233,1
1960,9520693618000,1779380522314202722,0,19063,1
1961,9520726931000,1779380522346845587,0,13030,1
1962,9520760250000,1779380522383264504,0,19048,1
1963,9520793580000,1779380522416861655,0,18897,1
1964,9520826885000,1779380522446069759,0,13194,1
1965,9520860202000,1779380522479906630,0,18594,1
1966,9520893520000,1779380522513153821,0,18745,1
1967,9520926839000,1779380522565621961,0,12785,1
1968,9520960159000,1779380522598972688,0,18488,1
1969,9520993481000,1779380522631755107,0,18757,1
1970,9521026796000,1779380522665865123,0,12835,1
1971,9521060115000,1779380522698356155,0,18685,1
1972,9521093435000,1779380522731178962,0,12959,1
1973,9521126751000,1779380522767052812,0,18865,1
1974,9521160071000,1779380522795511145,0,18917,1
1975,9521193390000,1779380522828818484,0,13045,1
1976,9521226708000,1779380522868887346,0,18770,1
1977,9521260025000,1779380522898895015,0,12912,1
1978,9521293347000,1779380522934622922,0,18706,1
1979,9521326665000,1779380522967328174,0,18790,1
1980,9521359982000,1779380522996835627,0,13008,1
1981,9521393302000,1779380523038023513,1,79172,4
