frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
1982,9521426619000,1779380523067965295,0,26928,2
1983,9521459938000,1779380523097521080,0,14252,1
1984,9521493260000,1779380523129404082,0,9381,1
1985,9521526574000,1779380523164663160,0,9015,1
1986,9521559893000,1779380523195877188,0,8976,1
1987,9521593211000,1779380523229275137,0,8989,1
1988,9521626529000,1779380523263526873,0,13033,1
1989,9521659848000,1779380523296759028,0,12960,1
1990,9521693167000,1779380523330470733,0,13091,1
1991,9521726485000,1779380523367973380,0,13301,1
1992,9521759806000,1779380523399050705,0,13163,1
1993,9521793123000,1779380523431804420,0,13030,1
1994,9521826441000,1779380523467539012,0,12910,1
1995,9521859760000,1779380523496739542,0,12986,1
1996,9521893079000,1779380523530439580,0,12997,1
1997,9521926397000,1779380523563938325,0,13211,1
1998,9521959714000,1779380523597385107,0,18949,1
1999,9521993034000,1779380523630989609,0,19288,1
2000,9522026351000,1779380523665014645,0,13415,1
2001,9522059671000,1779380523699158604,0,13126,1
2002,9522092991000,1779380523733500284,0,18922,1
2003,9522126308000,1779380523764805496,0,19214,1
2004,9522159626000,1779380523796504944,0,13287,1
2005,9522192945000,1779380523830735866,0,18930,1
2006,9522226263000,1779380523863987076,0,19302,1
2007,9522259582000,1779380523898613476,0,13271,1
2008,9522292899000,1779380523930814993,0,19193,1
2009,9522326219000,1779380523961959947,0,13371,1
2010,9522359539000,1779380523996811548,0,13011,1
2011,9522392855000,1779380524028198666,0,18764,1
2012,9522426173000,1779380524064620769,0,18931,1
2013,9522459492000,1779380524097574259,0,19324,1
2014,9522492811000,1779380524129641611,0,13483,1
2015,9522526129000,1779380524162210125,0,13526,1
2016,9522559448000,1779380524194921840,0,19417,1
2017,9522592765000,1779380524227086802,0,13699,1
2018,9522626085000,1779380524263807420,0,19357,1
2019,9522659402000,1779380524298230526,0,13621,1
2020,9522692721000,1779380524330170953,0,19237,1
2021,9522726039000,1779380524362635801,0,13335,1
2022,9522759358000,1779380524398924294,0,19187,1
2023,9522792676000,1779380524429519439,0,13479,1
2024,9522825996000,1779380524465728155,0,19117,1
2025,9522859314000,1779380524498666850,0,13573,1
2026,9522892634000,1779380524532533442,0,19247,1
2027,9522925952000,1779380524564289501,0,19682,1
2028,9522959270000,1779380524597222047,0,13609,1
2029,9522992588000,1779380524629275362,0,13447,1
2030,9523025906000,1779380524663617135,0,19050,1
2031,9523059226000,1779380524697608356,0,19186,1
2032,9523092543000,1779380524730155629,0,13372,1
2033,9523125861000,1779380524762418071,0,13527,1
2034,9523159179000,1779380524796588271,0,18972,1
2035,9523192497000,1779380524829046101,0,13460,1
2036,9523225816000,1779380524865152429,0,18995,1
2037,9523259134000,1779380524900023900,0,19126,1
2038,9523292454000,1779380524931785366,0,13410,1
2039,9523325771000,1779380524963261798,0,13160,1
2040,9523359090000,1779380524996752765,0,18938,1
2041,9523392408000,1779380525042897100,1,77797,4
2042,9523425726000,1779380525064347470,0,26727,2
2043,9523459044000,1779380525096708208,0,14259,1
