EventWall_ns,RowType,Sink_Index,Sink_WallClock_ns,HQ_Index,HQ_WallClock_ns,WallTimeDifference_ns,WallTimeDifference_ms
1784219664888166903,MATCHED,8673,1784219664888166903,8700,1784219664901797829,-13630926,-13.630926
1784219664924271916,MATCHED,8674,1784219664924271916,8701,1784219664926548133,-2276217,-2.276217
1784219664954786452,MATCHED,8675,1784219664954786452,8702,1784219664956703368,-1916916,-1.916916
1784219664989349969,MATCHED,8676,1784219664989349969,8703,1784219664992072221,-2722252,-2.722252
1784219665022844908,MATCHED,8677,1784219665022844908,8704,1784219665025013244,-2168336,-2.168336
1784219665056532511,MATCHED,8678,1784219665056532511,8705,1784219665057822584,-1290073,-1.290073
1784219665086898530,MATCHED,8679,1784219665086898530,8706,1784219665091499267,-4600737,-4.600737
1784219665123286133,MATCHED,8680,1784219665123286133,8707,1784219665122996304,289829,0.289829
1784219665160680239,MATCHED,8681,1784219665160680239,8708,1784219665159853476,826763,0.826763
1784219665192354389,MATCHED,8682,1784219665192354389,8709,1784219665197262810,-4908421,-4.908421
1784219665226063010,MATCHED,8683,1784219665226063010,8710,1784219665227144769,-1081759,-1.081759
1784219665260257754,MATCHED,8684,1784219665260257754,8711,1784219665263669333,-3411579,-3.411579
1784219665287900848,MATCHED,8685,1784219665287900848,8712,1784219665295870308,-7969460,-7.969460
1784219665321297863,MATCHED,8686,1784219665321297863,8713,1784219665328659722,-7361859,-7.361859
1784219665355337646,MATCHED,8687,1784219665355337646,8714,1784219665360281129,-4943483,-4.943483
1784219665388008356,MATCHED,8688,1784219665388008356,8715,1784219665395305466,-7297110,-7.297110
1784219665421206725,MATCHED,8689,1784219665421206725,8716,1784219665426620986,-5414261,-5.414261
1784219665454603943,MATCHED,8690,1784219665454603943,8717,1784219665463234327,-8630384,-8.630384
1784219665487759923,MATCHED,8691,1784219665487759923,8718,1784219665494416219,-6656296,-6.656296
1784219665521194641,MATCHED,8692,1784219665521194641,8719,1784219665531659776,-10465135,-10.465135
1784219665554526638,MATCHED,8693,1784219665554526638,8720,1784219665562966612,-8439974,-8.439974
1784219665587787450,MATCHED,8694,1784219665587787450,8721,1784219665595058143,-7270693,-7.270693
1784219665621102780,MATCHED,8695,1784219665621102780,8722,1784219665623966353,-2863573,-2.863573
1784219665654461443,MATCHED,8696,1784219665654461443,8723,1784219665657227170,-2765727,-2.765727
1784219665687691312,MATCHED,8697,1784219665687691312,8724,1784219665690172230,-2480918,-2.480918
1784219665721215324,MATCHED,8698,1784219665721215324,8725,1784219665723140957,-1925633,-1.925633
1784219665754910668,MATCHED,8699,1784219665754910668,8726,1784219665756173221,-1262553,-1.262553
1784219665794074361,MATCHED,8700,1784219665794074361,8727,1784219665789703313,4371048,4.371048
1784219665822809144,MATCHED,8701,1784219665822809144,8728,1784219665822829483,-20339,-0.020339
1784219665854461424,MATCHED,8702,1784219665854461424,8729,1784219665856773923,-2312499,-2.312499
1784219665886517957,MATCHED,8703,1784219665886517957,8730,1784219665891919444,-5401487,-5.401487
1784219665919672678,MATCHED,8704,1784219665919672678,8731,1784219665923070837,-3398159,-3.398159
1784219665952902250,MATCHED,8705,1784219665952902250,8732,1784219665958317950,-5415700,-5.415700
1784219665986970533,MATCHED,8706,1784219665986970533,8733,1784219665992310593,-5340060,-5.340060
1784219666019799204,MATCHED,8707,1784219666019799204,8734,1784219666022226941,-2427737,-2.427737
1784219666052972869,MATCHED,8708,1784219666052972869,8735,1784219666055642072,-2669203,-2.669203
1784219666086363995,MATCHED,8709,1784219666086363995,8736,1784219666089386458,-3022463,-3.022463
1784219666120211095,MATCHED,8710,1784219666120211095,8737,1784219666122195613,-1984518,-1.984518
1784219666153327984,MATCHED,8711,1784219666153327984,8738,1784219666156595585,-3267601,-3.267601
1784219666186557945,MATCHED,8712,1784219666186557945,8739,1784219666188973540,-2415595,-2.415595
1784219666220071902,MATCHED,8713,1784219666220071902,8740,1784219666222803944,-2732042,-2.732042
1784219666253504194,MATCHED,8714,1784219666253504194,8741,1784219666256381851,-2877657,-2.877657
1784219666286764543,MATCHED,8715,1784219666286764543,8742,1784219666288645140,-1880597,-1.880597
1784219666320683328,MATCHED,8716,1784219666320683328,8743,1784219666322149306,-1465978,-1.465978
1784219666354279155,MATCHED,8717,1784219666354279155,8744,1784219666355636047,-1356892,-1.356892
1784219666388124644,MATCHED,8718,1784219666388124644,8745,1784219666407866723,-19742079,-19.742079
1784219666420147715,MATCHED,8719,1784219666420147715,8746,1784219666422891767,-2744052,-2.744052
1784219666454118184,MATCHED,8720,1784219666454118184,8747,1784219666459061649,-4943465,-4.943465
1784219666489667242,MATCHED,8721,1784219666489667242,8748,1784219666492600019,-2932777,-2.932777
1784219666520659735,MATCHED,8722,1784219666520659735,8749,1784219666523618560,-2958825,-2.958825
1784219666553890492,MATCHED,8723,1784219666553890492,8750,1784219666557746536,-3856044,-3.856044
1784219666587345228,MATCHED,8724,1784219666587345228,8751,1784219666591948288,-4603060,-4.603060
1784219666620662891,MATCHED,8725,1784219666620662891,8752,1784219666622501075,-1838184,-1.838184
1784219666653812372,MATCHED,8726,1784219666653812372,8753,1784219666657859057,-4046685,-4.046685
1784219666687813489,MATCHED,8727,1784219666687813489,8754,1784219666690217827,-2404338,-2.404338
1784219666720498865,MATCHED,8728,1784219666720498865,8755,1784219666722743799,-2244934,-2.244934
1784219666753786918,MATCHED,8729,1784219666753786918,8756,1784219666756546426,-2759508,-2.759508
1784219666788128679,MATCHED,8730,1784219666788128679,8757,1784219666790949972,-2821293,-2.821293
1784219666820638502,MATCHED,8731,1784219666820638502,8758,1784219666821868904,-1230402,-1.230402
1784219666853795019,MATCHED,8732,1784219666853795019,8759,1784219666856301025,-2506006,-2.506006
1784219666886974333,MATCHED,8733,1784219666886974333,8760,1784219666901298305,-14323972,-14.323972
1784219666920519456,MATCHED,8734,1784219666920519456,8761,1784219666924864121,-4344665,-4.344665
1784219666953771528,MATCHED,8735,1784219666953771528,8762,1784219666959432036,-5660508,-5.660508
1784219666987029008,MATCHED,8736,1784219666987029008,8763,1784219666987026129,2879,0.002879
1784219667021018625,MATCHED,8737,1784219667021018625,8764,1784219667020953495,65130,0.065130
1784219667054357177,MATCHED,8738,1784219667054357177,8765,1784219667054031054,326123,0.326123
1784219667087661081,MATCHED,8739,1784219667087661081,8766,1784219667087614016,47065,0.047065
1784219667120399494,MATCHED,8740,1784219667120399494,8767,1784219667123507734,-3108240,-3.108240
1784219667153461939,MATCHED,8741,1784219667153461939,8768,1784219667157250806,-3788867,-3.788867
1784219667187118764,MATCHED,8742,1784219667187118764,8769,1784219667190058460,-2939696,-2.939696
1784219667219819048,MATCHED,8743,1784219667219819048,8770,1784219667224315546,-4496498,-4.496498
1784219667253574335,MATCHED,8744,1784219667253574335,8771,1784219667254702667,-1128332,-1.128332
1784219667286951905,MATCHED,8745,1784219667286951905,8771,1784219667254702667,32249238,32.249238
1784219667320684377,SINK_ONLY,8746,1784219667320684377,,,,
1784219667353818396,SINK_ONLY,8747,1784219667353818396,,,,
1784219667388492596,SINK_ONLY,8748,1784219667388492596,,,,
1784219667420836551,SINK_ONLY,8749,1784219667420836551,,,,
1784219667454032901,SINK_ONLY,8750,1784219667454032901,,,,
1784219667487963667,SINK_ONLY,8751,1784219667487963667,,,,
1784219667521951970,SINK_ONLY,8752,1784219667521951970,,,,
1784219667555118987,SINK_ONLY,8753,1784219667555118987,,,,
1784219667590291217,SINK_ONLY,8754,1784219667590291217,,,,
1784219667620500591,MATCHED,8755,1784219667620500591,8782,1784219667621707341,-1206750,-1.206750
1784219667653793625,MATCHED,8756,1784219667653793625,8783,1784219667655298394,-1504769,-1.504769
1784219667688223181,MATCHED,8757,1784219667688223181,8784,1784219667688719394,-496213,-0.496213
1784219667719555669,MATCHED,8758,1784219667719555669,8785,1784219667722987904,-3432235,-3.432235
1784219667752822444,MATCHED,8759,1784219667752822444,8786,1784219667755841705,-3019261,-3.019261
1784219667794023794,MATCHED,8760,1784219667794023794,8787,1784219667789067466,4956328,4.956328
1784219667822020717,MATCHED,8761,1784219667822020717,8788,1784219667825129441,-3108724,-3.108724
1784219667853477129,MATCHED,8762,1784219667853477129,8789,1784219667854988048,-1510919,-1.510919
1784219667889079612,MATCHED,8763,1784219667889079612,8790,1784219667888427807,651805,0.651805
1784219667921861635,MATCHED,8764,1784219667921861635,8791,1784219667922613540,-751905,-0.751905
1784219667952525577,MATCHED,8765,1784219667952525577,8792,1784219667957447563,-4921986,-4.921986
1784219667985885943,MATCHED,8766,1784219667985885943,8793,1784219667989035117,-3149174,-3.149174
1784219668021030063,MATCHED,8767,1784219668021030063,8794,1784219668022046047,-1015984,-1.015984
1784219668052261107,MATCHED,8768,1784219668052261107,8795,1784219668055414103,-3152996,-3.152996
1784219668085814583,MATCHED,8769,1784219668085814583,8796,1784219668088823732,-3009149,-3.009149
1784219668119252374,MATCHED,8770,1784219668119252374,8797,1784219668121971642,-2719268,-2.719268
1784219668152593000,MATCHED,8771,1784219668152593000,8798,1784219668156081079,-3488079,-3.488079
1784219668185872183,MATCHED,8772,1784219668185872183,8799,1784219668197931944,-12059761,-12.059761
1784219668220065038,MATCHED,8773,1784219668220065038,8799,1784219668197931944,22133094,22.133094
1784219668253466071,MATCHED,8774,1784219668253466071,8800,1784219668249001777,4464294,4.464294
1784219668286452295,MATCHED,8775,1784219668286452295,8801,1784219668281815060,4637235,4.637235
1784219668322206535,MATCHED,8776,1784219668322206535,8802,1784219668311660223,10546312,10.546312
1784219668356042488,MATCHED,8777,1784219668356042488,8803,1784219668351734715,4307773,4.307773
1784219668386399748,MATCHED,8778,1784219668386399748,8804,1784219668383377362,3022386,3.022386
1784219668420110406,MATCHED,8779,1784219668420110406,8806,1784219668427385687,-7275281,-7.275281
1784219668454703478,MATCHED,8780,1784219668454703478,8807,1784219668459012241,-4308763,-4.308763
1784219668489659748,MATCHED,8781,1784219668489659748,8808,1784219668491297233,-1637485,-1.637485
1784219668530939819,MATCHED,8782,1784219668530939819,8809,1784219668527086951,3852868,3.852868
1784219668558592340,MATCHED,8783,1784219668558592340,8810,1784219668559158204,-565864,-0.565864
1784219668592031539,MATCHED,8784,1784219668592031539,8811,1784219668595740544,-3709005,-3.709005
1784219668624299050,MATCHED,8785,1784219668624299050,8812,1784219668624487865,-188815,-0.188815
1784219668655038565,MATCHED,8786,1784219668655038565,8813,1784219668659724274,-4685709,-4.685709
1784219668695241188,MATCHED,8787,1784219668695241188,8814,1784219668691360179,3881009,3.881009
1784219668720220635,MATCHED,8788,1784219668720220635,8815,1784219668723002325,-2781690,-2.781690
1784219668752882215,MATCHED,8789,1784219668752882215,8816,1784219668760789025,-7906810,-7.906810
1784219668787024496,MATCHED,8790,1784219668787024496,8817,1784219668788467578,-1443082,-1.443082
1784219668820018794,MATCHED,8791,1784219668820018794,8818,1784219668823943262,-3924468,-3.924468
1784219668852816965,MATCHED,8792,1784219668852816965,8819,1784219668855482965,-2666000,-2.666000
1784219668886235090,MATCHED,8793,1784219668886235090,8820,1784219668908991682,-22756592,-22.756592
1784219668920545907,MATCHED,8794,1784219668920545907,8820,1784219668908991682,11554225,11.554225
1784219668953732313,MATCHED,8795,1784219668953732313,8822,1784219668960002424,-6270111,-6.270111
1784219668990634908,MATCHED,8796,1784219668990634908,8823,1784219668988740097,1894811,1.894811
1784219669021412014,MATCHED,8797,1784219669021412014,8824,1784219669023917432,-2505418,-2.505418
1784219669055707386,MATCHED,8798,1784219669055707386,8825,1784219669055786594,-79208,-0.079208
1784219669086636824,MATCHED,8799,1784219669086636824,8826,1784219669087141780,-504956,-0.504956
1784219669120037912,MATCHED,8800,1784219669120037912,8827,1784219669120496206,-458294,-0.458294
1784219669153757126,MATCHED,8801,1784219669153757126,8828,1784219669158808049,-5050923,-5.050923
1784219669191920259,MATCHED,8802,1784219669191920259,8829,1784219669203195204,-11274945,-11.274945
1784219669225159553,MATCHED,8803,1784219669225159553,8830,1784219669229128997,-3969444,-3.969444
1784219669257059237,MATCHED,8804,1784219669257059237,8831,1784219669261885614,-4826377,-4.826377
1784219669289024567,MATCHED,8805,1784219669289024567,8832,1784219669292219402,-3194835,-3.194835
1784219669320094799,MATCHED,8806,1784219669320094799,8833,1784219669328044694,-7949895,-7.949895
1784219669352842526,MATCHED,8807,1784219669352842526,8834,1784219669361094530,-8252004,-8.252004
1784219669386017044,MATCHED,8808,1784219669386017044,8835,1784219669395515854,-9498810,-9.498810
1784219669419402225,MATCHED,8809,1784219669419402225,8836,1784219669430114324,-10712099,-10.712099
1784219669453137864,MATCHED,8810,1784219669453137864,8837,1784219669462583814,-9445950,-9.445950
1784219669486414214,MATCHED,8811,1784219669486414214,8838,1784219669493707557,-7293343,-7.293343
1784219669519406622,MATCHED,8812,1784219669519406622,8839,1784219669525650589,-6243967,-6.243967
1784219669554160655,MATCHED,8813,1784219669554160655,8840,1784219669558960905,-4800250,-4.800250
1784219669587981700,MATCHED,8814,1784219669587981700,8841,1784219669591517394,-3535694,-3.535694
1784219669619366095,MATCHED,8815,1784219669619366095,8842,1784219669622047180,-2681085,-2.681085
1784219669654659768,MATCHED,8816,1784219669654659768,8843,1784219669655276293,-616525,-0.616525
1784219669685445837,MATCHED,8817,1784219669685445837,8844,1784219669687721153,-2275316,-2.275316
1784219669719403843,MATCHED,8818,1784219669719403843,8845,1784219669722152773,-2748930,-2.748930
1784219669752614546,MATCHED,8819,1784219669752614546,8846,1784219669759410440,-6795894,-6.795894
1784219669792795928,MATCHED,8820,1784219669792795928,8847,1784219669791631155,1164773,1.164773
1784219669821213716,MATCHED,8821,1784219669821213716,8848,1784219669821222154,-8438,-0.008438
1784219669867983321,MATCHED,8822,1784219669867983321,8849,1784219669853905031,14078290,14.078290
1784219669903113033,MATCHED,8823,1784219669903113033,8850,1784219669888600444,14512589,14.512589
1784219669941116224,MATCHED,8824,1784219669941116224,8852,1784219669955161465,-14045241,-14.045241
1784219669958549258,MATCHED,8825,1784219669958549258,8852,1784219669955161465,3387793,3.387793
1784219669985815895,MATCHED,8826,1784219669985815895,8853,1784219669987755454,-1939559,-1.939559
1784219670018374662,MATCHED,8827,1784219670018374662,8854,1784219670020563237,-2188575,-2.188575
1784219670054816485,MATCHED,8828,1784219670054816485,8855,1784219670057043615,-2227130,-2.227130
1784219670085117784,MATCHED,8829,1784219670085117784,8856,1784219670091000221,-5882437,-5.882437
1784219670118741647,MATCHED,8830,1784219670118741647,8857,1784219670120668311,-1926664,-1.926664
1784219670151766333,MATCHED,8831,1784219670151766333,8858,1784219670154131477,-2365144,-2.365144
1784219670185086700,MATCHED,8832,1784219670185086700,8859,1784219670190058120,-4971420,-4.971420
1784219670218368383,MATCHED,8833,1784219670218368383,8860,1784219670221563138,-3194755,-3.194755
1784219670252772938,MATCHED,8834,1784219670252772938,8861,1784219670255138562,-2365624,-2.365624
1784219670285683571,MATCHED,8835,1784219670285683571,8862,1784219670288103880,-2420309,-2.420309
1784219670318965624,MATCHED,8836,1784219670318965624,8863,1784219670322083523,-3117899,-3.117899
1784219670352317231,MATCHED,8837,1784219670352317231,8864,1784219670356000962,-3683731,-3.683731
1784219670385519748,MATCHED,8838,1784219670385519748,8865,1784219670389431388,-3911640,-3.911640
1784219670418725043,MATCHED,8839,1784219670418725043,8866,1784219670422253430,-3528387,-3.528387
1784219670452087576,MATCHED,8840,1784219670452087576,8867,1784219670458326868,-6239292,-6.239292
1784219670485462350,MATCHED,8841,1784219670485462350,8868,1784219670491828478,-6366128,-6.366128
1784219670519542892,MATCHED,8842,1784219670519542892,8869,1784219670525882120,-6339228,-6.339228
1784219670555465908,MATCHED,8843,1784219670555465908,8870,1784219670557810430,-2344522,-2.344522
1784219670586808673,MATCHED,8844,1784219670586808673,8871,1784219670592573898,-5765225,-5.765225
1784219670620789365,MATCHED,8845,1784219670620789365,8872,1784219670625824973,-5035608,-5.035608
1784219670653465463,MATCHED,8846,1784219670653465463,8873,1784219670658230779,-4765316,-4.765316
1784219670686051545,MATCHED,8847,1784219670686051545,8874,1784219670692636177,-6584632,-6.584632
1784219670718594460,MATCHED,8848,1784219670718594460,8875,1784219670724346378,-5751918,-5.751918
1784219670752027418,MATCHED,8849,1784219670752027418,8876,1784219670758556259,-6528841,-6.528841
1784219670785096511,MATCHED,8850,1784219670785096511,8877,1784219670790014166,-4917655,-4.917655
1784219670818501488,MATCHED,8851,1784219670818501488,8878,1784219670823174057,-4672569,-4.672569
1784219670851820763,MATCHED,8852,1784219670851820763,8879,1784219670856410262,-4589499,-4.589499
1784219670885137482,MATCHED,8853,1784219670885137482,8880,1784219670898665308,-13527826,-13.527826
1784219670918496201,MATCHED,8854,1784219670918496201,8881,1784219670923172077,-4675876,-4.675876
1784219670950948839,MATCHED,8855,1784219670950948839,8882,1784219670953845084,-2896245,-2.896245
1784219670986332678,MATCHED,8856,1784219670986332678,8883,1784219670986107094,225584,0.225584
1784219671019001887,MATCHED,8857,1784219671019001887,8884,1784219671018465604,536283,0.536283
1784219671052428809,MATCHED,8858,1784219671052428809,8885,1784219671052907149,-478340,-0.478340
1784219671086951252,MATCHED,8859,1784219671086951252,8886,1784219671086495666,455586,0.455586
1784219671118427941,MATCHED,8860,1784219671118427941,8887,1784219671121282523,-2854582,-2.854582
1784219671151595347,MATCHED,8861,1784219671151595347,8888,1784219671155891215,-4295868,-4.295868
1784219671184920752,MATCHED,8862,1784219671184920752,8889,1784219671192177503,-7256751,-7.256751
1784219671218237119,MATCHED,8863,1784219671218237119,8890,1784219671222175386,-3938267,-3.938267
1784219671251591727,MATCHED,8864,1784219671251591727,8891,1784219671257080057,-5488330,-5.488330
1784219671285172016,MATCHED,8865,1784219671285172016,8892,1784219671286993794,-1821778,-1.821778
1784219671318905155,MATCHED,8866,1784219671318905155,8892,1784219671286993794,31911361,31.911361
1784219671352284300,SINK_ONLY,8867,1784219671352284300,,,,
1784219671387114627,SINK_ONLY,8868,1784219671387114627,,,,
1784219671418291469,SINK_ONLY,8869,1784219671418291469,,,,
1784219671452216291,SINK_ONLY,8870,1784219671452216291,,,,
1784219671487911939,SINK_ONLY,8871,1784219671487911939,,,,
1784219671520463355,SINK_ONLY,8872,1784219671520463355,,,,
1784219671554633136,SINK_ONLY,8873,1784219671554633136,,,,
1784219671589743867,SINK_ONLY,8874,1784219671589743867,,,,
1784219671618911496,MATCHED,8875,1784219671618911496,8902,1784219671620929848,-2018352,-2.018352
1784219671653764860,MATCHED,8876,1784219671653764860,8903,1784219671654135702,-370842,-0.370842
1784219671685573656,MATCHED,8877,1784219671685573656,8904,1784219671687288982,-1715326,-1.715326
1784219671718267236,MATCHED,8878,1784219671718267236,8905,1784219671722043543,-3776307,-3.776307
1784219671751932950,MATCHED,8879,1784219671751932950,8906,1784219671754104018,-2171068,-2.171068
1784219671791397194,MATCHED,8880,1784219671791397194,8907,1784219671787068689,4328505,4.328505
1784219671820246958,MATCHED,8881,1784219671820246958,8908,1784219671822370411,-2123453,-2.123453
1784219671852481099,MATCHED,8882,1784219671852481099,8909,1784219671853802578,-1321479,-1.321479
1784219671884449819,MATCHED,8883,1784219671884449819,8910,1784219671886947562,-2497743,-2.497743
1784219671919816898,MATCHED,8884,1784219671919816898,8911,1784219671920176230,-359332,-0.359332
1784219671950173844,MATCHED,8885,1784219671950173844,8912,1784219671953694117,-3520273,-3.520273
1784219671983747504,MATCHED,8886,1784219671983747504,8913,1784219671987223190,-3475686,-3.475686
1784219672016941910,MATCHED,8887,1784219672016941910,8914,1784219672021605644,-4663734,-4.663734
1784219672050239259,MATCHED,8888,1784219672050239259,8915,1784219672054253169,-4013910,-4.013910
1784219672085043661,MATCHED,8889,1784219672085043661,8916,1784219672087652132,-2608471,-2.608471
1784219672117291099,MATCHED,8890,1784219672117291099,8917,1784219672122344323,-5053224,-5.053224
1784219672150863759,MATCHED,8891,1784219672150863759,8918,1784219672154650445,-3786686,-3.786686
1784219672184410623,MATCHED,8892,1784219672184410623,8919,1784219672186893807,-2483184,-2.483184
1784219672217875414,MATCHED,8893,1784219672217875414,8920,1784219672220368806,-2493392,-2.493392
1784219672252775945,MATCHED,8894,1784219672252775945,8921,1784219672254212080,-1436135,-1.436135
1784219672284519538,MATCHED,8895,1784219672284519538,8922,1784219672286673014,-2153476,-2.153476
1784219672318742874,MATCHED,8896,1784219672318742874,8923,1784219672320932136,-2189262,-2.189262
1784219672351439009,MATCHED,8897,1784219672351439009,8924,1784219672355422107,-3983098,-3.983098
1784219672384600860,MATCHED,8898,1784219672384600860,8925,1784219672386776311,-2175451,-2.175451
1784219672418428757,MATCHED,8899,1784219672418428757,8926,1784219672422139311,-3710554,-3.710554
1784219672454267367,MATCHED,8900,1784219672454267367,8927,1784219672453878086,389281,0.389281
1784219672489597891,MATCHED,8901,1784219672489597891,8928,1784219672487623341,1974550,1.974550
1784219672525308077,MATCHED,8902,1784219672525308077,8929,1784219672522091739,3216338,3.216338
1784219672563361508,MATCHED,8903,1784219672563361508,8930,1784219672555977604,7383904,7.383904
1784219672596109901,MATCHED,8904,1784219672596109901,8931,1784219672589159551,6950350,6.950350
1784219672624221971,MATCHED,8905,1784219672624221971,8932,1784219672624497828,-275857,-0.275857
1784219672656335133,MATCHED,8906,1784219672656335133,8933,1784219672655247613,1087520,1.087520
1784219672688738439,MATCHED,8907,1784219672688738439,8934,1784219672690747944,-2009505,-2.009505
1784219672729999732,MATCHED,8908,1784219672729999732,8935,1784219672722480404,7519328,7.519328
1784219672757995655,MATCHED,8909,1784219672757995655,8936,1784219672754617472,3378183,3.378183
1784219672788526951,MATCHED,8910,1784219672788526951,8937,1784219672792187006,-3660055,-3.660055
1784219672820701204,MATCHED,8911,1784219672820701204,8938,1784219672822120372,-1419168,-1.419168
1784219672851395275,MATCHED,8912,1784219672851395275,8939,1784219672855659760,-4264485,-4.264485
1784219672885868256,MATCHED,8913,1784219672885868256,8940,1784219672898335061,-12466805,-12.466805
1784219672918988089,MATCHED,8914,1784219672918988089,8941,1784219672921647711,-2659622,-2.659622
1784219672952387659,MATCHED,8915,1784219672952387659,8942,1784219672954730492,-2342833,-2.342833
1784219672986600569,MATCHED,8916,1784219672986600569,8943,1784219672984987447,1613122,1.613122
1784219673019620237,MATCHED,8917,1784219673019620237,8944,1784219673017799619,1820618,1.820618
1784219673050894336,MATCHED,8918,1784219673050894336,8945,1784219673051804373,-910037,-0.910037
1784219673084778770,MATCHED,8919,1784219673084778770,8946,1784219673085204836,-426066,-0.426066
1784219673118434780,MATCHED,8920,1784219673118434780,8947,1784219673118806445,-371665,-0.371665
1784219673152183753,MATCHED,8921,1784219673152183753,8948,1784219673155882243,-3698490,-3.698490
1784219673186428181,MATCHED,8922,1784219673186428181,8949,1784219673188306845,-1878664,-1.878664
1784219673221368822,MATCHED,8923,1784219673221368822,8950,1784219673222788242,-1419420,-1.419420
1784219673251453475,MATCHED,8924,1784219673251453475,8951,1784219673253457638,-2004163,-2.004163
1784219673287671709,MATCHED,8925,1784219673287671709,8952,1784219673288321087,-649378,-0.649378
1784219673319296730,MATCHED,8926,1784219673319296730,8953,1784219673323496792,-4200062,-4.200062
1784219673351387411,MATCHED,8927,1784219673351387411,8954,1784219673360940402,-9552991,-9.552991
1784219673389189530,MATCHED,8928,1784219673389189530,8955,1784219673400407808,-11218278,-11.218278
1784219673423300035,MATCHED,8929,1784219673423300035,8956,1784219673444487429,-21187394,-21.187394
1784219673456186389,MATCHED,8930,1784219673456186389,8956,1784219673444487429,11698960,11.698960
1784219673489339740,MATCHED,8931,1784219673489339740,8957,1784219673486540921,2798819,2.798819
1784219673522492573,MATCHED,8932,1784219673522492573,8959,1784219673535207814,-12715241,-12.715241
1784219673551225375,MATCHED,8933,1784219673551225375,8960,1784219673564335669,-13110294,-13.110294
1784219673584552038,MATCHED,8934,1784219673584552038,8961,1784219673594561125,-10009087,-10.009087
1784219673617953664,MATCHED,8935,1784219673617953664,8962,1784219673626504305,-8550641,-8.550641
1784219673650801093,MATCHED,8936,1784219673650801093,8963,1784219673659230367,-8429274,-8.429274
1784219673684337994,MATCHED,8937,1784219673684337994,8964,1784219673690782514,-6444520,-6.444520
1784219673718483813,MATCHED,8938,1784219673718483813,8965,1784219673723235430,-4751617,-4.751617
1784219673750835027,MATCHED,8939,1784219673750835027,8966,1784219673759268683,-8433656,-8.433656
1784219673790763746,MATCHED,8940,1784219673790763746,8967,1784219673787542434,3221312,3.221312
1784219673820422295,MATCHED,8941,1784219673820422295,8968,1784219673819644261,778034,0.778034
1784219673850950775,MATCHED,8942,1784219673850950775,8969,1784219673853307296,-2356521,-2.356521
1784219673883276619,MATCHED,8943,1784219673883276619,8970,1784219673886447372,-3170753,-3.170753
1784219673916246158,MATCHED,8944,1784219673916246158,8971,1784219673921279932,-5033774,-5.033774
1784219673949665135,MATCHED,8945,1784219673949665135,8972,1784219673954102549,-4437414,-4.437414
1784219673983233351,MATCHED,8946,1784219673983233351,8973,1784219673986415003,-3181652,-3.181652
1784219674016528237,MATCHED,8947,1784219674016528237,8974,1784219674019943058,-3414821,-3.414821
1784219674050068564,MATCHED,8948,1784219674050068564,8975,1784219674053920293,-3851729,-3.851729
1784219674084889355,MATCHED,8949,1784219674084889355,8976,1784219674087437458,-2548103,-2.548103
1784219674116561486,MATCHED,8950,1784219674116561486,8977,1784219674124572497,-8011011,-8.011011
1784219674150690082,MATCHED,8951,1784219674150690082,8978,1784219674154709972,-4019890,-4.019890
1784219674183375810,MATCHED,8952,1784219674183375810,8979,1784219674186072009,-2696199,-2.696199
1784219674217007395,MATCHED,8953,1784219674217007395,8980,1784219674219535231,-2527836,-2.527836
1784219674252611083,MATCHED,8954,1784219674252611083,8981,1784219674253566688,-955605,-0.955605
1784219674283850757,MATCHED,8955,1784219674283850757,8982,1784219674286103603,-2252846,-2.252846
1784219674317554600,MATCHED,8956,1784219674317554600,8983,1784219674319231254,-1676654,-1.676654
1784219674350971003,MATCHED,8957,1784219674350971003,8984,1784219674353532523,-2561520,-2.561520
1784219674385109600,MATCHED,8958,1784219674385109600,8985,1784219674386430564,-1320964,-1.320964
1784219674417300149,MATCHED,8959,1784219674417300149,8986,1784219674419169145,-1868996,-1.868996
1784219674450636887,MATCHED,8960,1784219674450636887,8987,1784219674453475543,-2838656,-2.838656
1784219674483921606,MATCHED,8961,1784219674483921606,8988,1784219674485999977,-2078371,-2.078371
1784219674517086828,MATCHED,8962,1784219674517086828,8989,1784219674519161313,-2074485,-2.074485
1784219674550917577,MATCHED,8963,1784219674550917577,8990,1784219674553233473,-2315896,-2.315896
1784219674583912745,MATCHED,8964,1784219674583912745,8991,1784219674586206347,-2293602,-2.293602
1784219674617210668,MATCHED,8965,1784219674617210668,8992,1784219674621106703,-3896035,-3.896035
1784219674650826716,MATCHED,8966,1784219674650826716,8993,1784219674654522295,-3695579,-3.695579
1784219674683608109,MATCHED,8967,1784219674683608109,8994,1784219674688329291,-4721182,-4.721182
1784219674717084604,MATCHED,8968,1784219674717084604,8995,1784219674721141408,-4056804,-4.056804
1784219674751548863,MATCHED,8969,1784219674751548863,8996,1784219674754830998,-3282135,-3.282135
1784219674783473676,MATCHED,8970,1784219674783473676,8997,1784219674787587300,-4113624,-4.113624
1784219674816893912,MATCHED,8971,1784219674816893912,8998,1784219674819678423,-2784511,-2.784511
1784219674849499104,MATCHED,8972,1784219674849499104,8999,1784219674854065006,-4565902,-4.565902
1784219674883462981,MATCHED,8973,1784219674883462981,9000,1784219674903266987,-19804006,-19.804006
1784219674917860759,MATCHED,8974,1784219674917860759,9001,1784219674923360482,-5499723,-5.499723
1784219674964794695,MATCHED,8975,1784219674964794695,9002,1784219674952132711,12661984,12.661984
1784219675000269347,MATCHED,8976,1784219675000269347,9003,1784219674984292000,15977347,15.977347
