frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
27693,12911370661000,1779984355684193102,0,30426,2
27694,12911403982000,1779984355716894132,0,39996,2
27695,12911437304000,1779984355751764326,0,30868,2
27696,12911470625000,1779984355786549706,0,30370,2
27697,12911503952000,1779984355832769888,1,202909,10
27698,12911537271000,1779984355852926682,0,58086,3
27699,12911570592000,1779984355857189013,0,31590,2
27700,12911603912000,1779984355887848672,0,17207,1
27701,12911637233000,1779984355920341907,0,14642,1
27702,12911670569000,1779984355953797281,0,14546,1
27703,12911703875000,1779984355988652994,0,14544,1
27704,12911737198000,1779984356022966620,0,18263,1
27705,12911770522000,1779984356055336689,0,17970,1
27706,12911803841000,1779984356089900812,0,26310,2
27707,12911837161000,1779984356123365742,0,25598,2
27708,12911870485000,1779984356154602044,0,25183,2
27709,12911903806000,1779984356187702311,0,25068,2
27710,12911937127000,1779984356220882317,0,25048,2
27711,12911970449000,1779984356254215303,0,24420,2
27712,12912003769000,1779984356288932833,0,30749,2
27713,12912037092000,1779984356321652103,0,31075,2
27714,12912070413000,1779984356354917423,0,30532,2
27715,12912103736000,1779984356388049226,0,30471,2
27716,12912137056000,1779984356421455749,0,30154,2
27717,12912170376000,1779984356454657977,0,29810,2
27718,12912203698000,1779984356487923131,0,29945,2
27719,12912237019000,1779984356521301561,0,29745,2
27720,12912270341000,1779984356554715343,0,29524,2
27721,12912303662000,1779984356588000849,0,29284,2
27722,12912336986000,1779984356621778627,0,29502,2
27723,12912370305000,1779984356654841579,0,29196,2
27724,12912403627000,1779984356688948058,0,38988,2
27725,12912436948000,1779984356721371035,0,28876,2
27726,12912470270000,1779984356755463699,0,38115,2
27727,12912503590000,1779984356787873565,0,29217,2
27728,12912536913000,1779984356821296736,0,29021,2
27729,12912570237000,1779984356856218726,0,38599,2
27730,12912603557000,1779984356888132225,0,29643,2
27731,12912636878000,1779984356921508915,0,29243,2
27732,12912670200000,1779984356956770884,0,38484,2
27733,12912703520000,1779984356990709420,0,38432,2
27734,12912736841000,1779984357022991120,0,29186,2
27735,12912770167000,1779984357059144950,0,39020,2
27736,12912803485000,1779984357090372864,0,29679,2
27737,12912836810000,1779984357121672554,0,29794,2
27738,12912870127000,1779984357156409806,0,30543,2
27739,12912903450000,1779984357188695394,0,31278,2
27740,12912936773000,1779984357222782077,0,31563,2
27741,12912970090000,1779984357256937704,0,31568,2
27742,12913003426000,1779984357289152183,0,31940,2
27743,12913036735000,1779984357324774574,0,31235,2
27744,12913070056000,1779984357354876275,0,32483,2
27745,12913103380000,1779984357388247965,0,32219,2
27746,12913136706000,1779984357423009179,0,31892,2
27747,12913170021000,1779984357459468433,0,42366,3
27748,12913203352000,1779984357491771281,0,32050,2
27749,12913236673000,1779984357524734141,0,32494,2
27750,12913269986000,1779984357554805658,0,32733,2
27751,12913303313000,1779984357588615510,0,33241,2
27752,12913336631000,1779984357626607064,0,33471,2
27753,12913369958000,1779984357663035559,0,34494,2
27754,12913403274000,1779984357694434397,0,34100,2
27755,12913436600000,1779984357728801114,0,33737,2
27756,12913469929000,1779984357762228285,0,34313,2
27757,12913503239000,1779984357806305708,1,205663,11
27758,12913536567000,1779984357831000368,0,61675,4
27759,12913569881000,1779984357862545408,0,35550,2
27760,12913603205000,1779984357890580647,0,23613,2
27761,12913636533000,1779984357920660497,0,13761,1
27762,12913669842000,1779984357952363814,0,10066,1
27763,12913703166000,1779984357986075871,0,13321,1
27764,12913736486000,1779984358019770317,0,17750,1
27765,12913769810000,1779984358053192987,0,17629,1
27766,12913803130000,1779984358086893341,0,20784,2
27767,12913836452000,1779984358119965441,0,20692,2
27768,12913869773000,1779984358154382232,0,29848,2
27769,12913903093000,1779984358187928161,0,30737,2
27770,12913936415000,1779984358219946622,0,19753,1
27771,12913969736000,1779984358254263026,0,29165,2
27772,12914003058000,1779984358287641197,0,27823,2
27773,12914036379000,1779984358320795889,0,27712,2
27774,12914069702000,1779984358354058450,0,27641,2
27775,12914103023000,1779984358387711767,0,28821,2
27776,12914136345000,1779984358420664108,0,27920,2
27777,12914169665000,1779984358454173871,0,28004,2
27778,12914202987000,1779984358487936983,0,33445,2
27779,12914236308000,1779984358521128712,0,33214,2
27780,12914269630000,1779984358554404995,0,32993,2
27781,12914302952000,1779984358588875397,0,33001,2
27782,12914336273000,1779984358623331910,0,33011,2
27783,12914369594000,1779984358654465009,0,33262,2
27784,12914402916000,1779984358687681811,0,32789,2
27785,12914436236000,1779984358722951280,0,33354,2
27786,12914469559000,1779984358754225452,0,33056,2
27787,12914502880000,1779984358787601383,0,32739,2
27788,12914536201000,1779984358820803555,0,33234,2
27789,12914569523000,1779984358856184652,0,32743,2
27790,12914602844000,1779984358888565037,0,32543,2
27791,12914636165000,1779984358922609757,0,32307,2
27792,12914669488000,1779984358957784541,0,32623,2
27793,12914702808000,1779984358987511672,0,31652,2
27794,12914736131000,1779984359021737039,0,34530,2
27795,12914769452000,1779984359054401236,0,32412,2
27796,12914802773000,1779984359089735722,0,54365,3
27797,12914836095000,1779984359120756897,0,31520,2
27798,12914869417000,1779984359155163780,0,30894,2
27799,12914902736000,1779984359187524406,0,31627,2
27800,12914936059000,1779984359220608635,0,31844,2
27801,12914969381000,1779984359255372849,0,31368,2
27802,12915002701000,1779984359287532069,0,31632,2
27803,12915036024000,1779984359320702982,0,31985,2
27804,12915069344000,1779984359354053858,0,31321,2
27805,12915102668000,1779984359387315493,0,31652,2
27806,12915135987000,1779984359420446388,0,32045,2
27807,12915169310000,1779984359454476683,0,31668,2
27808,12915202630000,1779984359487360674,0,32105,2
27809,12915235952000,1779984359520546217,0,32150,2
27810,12915269273000,1779984359553764075,0,31136,2
27811,12915302596000,1779984359587076969,0,31065,2
27812,12915335916000,1779984359621881923,0,31048,2
