frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
45641,13511023774000,1779984955309581663,0,31486,2
45642,13511057095000,1779984955340490357,0,20404,1
45643,13511090419000,1779984955374629444,0,29512,2
45644,13511123739000,1779984955410065815,0,29067,2
45645,13511157061000,1779984955441250488,0,28757,2
45646,13511190384000,1779984955474995320,0,31719,2
45647,13511223705000,1779984955508493544,0,30475,2
45648,13511257032000,1779984955542054841,0,29907,2
45649,13511290350000,1779984955574722387,0,29482,2
45650,13511323669000,1779984955608590181,0,32839,2
45651,13511356990000,1779984955642084849,0,30905,2
45652,13511390317000,1779984955675842792,0,30019,2
45653,13511423635000,1779984955711176757,0,29773,2
45654,13511456960000,1779984955745461010,0,29906,2
45655,13511490284000,1779984955778468479,0,29618,2
45656,13511523599000,1779984955810851251,0,29918,2
45657,13511556920000,1779984955843011635,0,29539,2
45658,13511590245000,1779984955876480656,0,28729,2
45659,13511623567000,1779984955908594226,0,35311,2
45660,13511656883000,1779984955942753054,0,34913,2
45661,13511690207000,1779984955975935411,0,35570,2
45662,13511723527000,1779984956010505772,0,34810,2
45663,13511756846000,1779984956041958349,0,34471,2
45664,13511790173000,1779984956075134242,0,33785,2
45665,13511823496000,1779984956109039647,0,33829,2
45666,13511856814000,1779984956144578332,0,34122,2
45667,13511890140000,1779984956177504413,0,33572,2
45668,13511923461000,1779984956210240051,0,34143,2
45669,13511956777000,1779984956243025171,0,34230,2
45670,13511990097000,1779984956277730864,0,33824,2
45671,13512023419000,1779984956311123977,0,33847,2
45672,13512056753000,1779984956347968797,0,33743,2
45673,13512090071000,1779984956381250338,0,33370,2
45674,13512123390000,1779984956414521175,0,33719,2
45675,13512156709000,1779984956447776808,0,33551,2
45676,13512190039000,1779984956482247652,0,33393,2
45677,13512223358000,1779984956515237769,0,33459,2
45678,13512256677000,1779984956545785504,0,18597,1
45679,13512290003000,1779984956579611428,0,33896,2
45680,13512323326000,1779984956612754988,0,33013,2
45681,13512356639000,1779984956647315016,0,33311,2
45682,13512389959000,1779984956678821537,0,32522,2
45683,13512423288000,1779984956713724395,0,32890,2
45684,13512456602000,1779984956742934272,0,43264,3
45685,13512489922000,1779984956775214600,0,32284,2
45686,13512523243000,1779984956810114569,0,42461,3
45687,13512556564000,1779984956853658841,1,186503,10
45688,13512589884000,1779984956876803186,0,47408,3
45689,13512623218000,1779984956908078913,0,28334,2
45690,13512656528000,1779984956941982558,0,15920,1
45691,13512689849000,1779984956973756577,0,12539,1
45692,13512723172000,1779984957006725454,0,17199,1
45693,13512756493000,1779984957040451175,0,21017,2
45694,13512789815000,1779984957074066175,0,20538,2
45695,13512823137000,1779984957107055811,0,20603,2
45696,13512856458000,1779984957141237417,0,22710,2
45697,13512889780000,1779984957173593559,0,20608,2
45698,13512923100000,1779984957207290447,0,29433,2
45699,13512956421000,1779984957241583070,0,28345,2
45700,13512989740000,1779984957274041804,0,27625,2
45701,13513023063000,1779984957307539861,0,27746,2
45702,13513056383000,1779984957341676375,0,27917,2
45703,13513089705000,1779984957373940481,0,26896,2
45704,13513123028000,1779984957407349853,0,27002,2
45705,13513156350000,1779984957441073204,0,33097,2
45706,13513189670000,1779984957474576076,0,32079,2
45707,13513222992000,1779984957507620860,0,32222,2
45708,13513256314000,1779984957541433265,0,32103,2
45709,13513289635000,1779984957574224755,0,31233,2
45710,13513322956000,1779984957607497259,0,31626,2
45711,13513356279000,1779984957641048667,0,31893,2
45712,13513389599000,1779984957692045087,0,31329,2
45713,13513422922000,1779984957738577070,0,31945,2
45714,13513456242000,1779984957772759009,0,32258,2
45715,13513489564000,1779984957805541999,0,31722,2
45716,13513522886000,1779984957836956873,0,31805,2
45717,13513556210000,1779984957871752954,0,31836,2
45718,13513589528000,1779984957902612741,0,31536,2
45719,13513622849000,1779984957936592608,0,31777,2
45720,13513656171000,1779984957969372024,0,32157,2
45721,13513689493000,1779984958002413493,0,31714,2
45722,13513722813000,1779984958036965650,0,31752,2
45723,13513756135000,1779984958069616364,0,41829,3
45724,13513789457000,1779984958098164432,0,31357,2
45725,13513822779000,1779984958121627922,0,31505,2
45726,13513856101000,1779984958156227283,0,31716,2
45727,13513889422000,1779984958201191022,0,31490,2
45728,13513922748000,1779984958227706389,0,31915,2
45729,13513956063000,1779984958268602558,0,32053,2
45730,13513989391000,1779984958295795418,0,31329,2
45731,13514022709000,1779984958336433441,0,31265,2
45732,13514056030000,1779984958363152232,0,40735,2
45733,13514089350000,1779984958386290188,0,30321,2
45734,13514122675000,1779984958411400291,0,40257,2
45735,13514155994000,1779984958440848314,0,31030,2
45736,13514189315000,1779984958474411148,0,30742,2
45737,13514222636000,1779984958508062055,0,40059,2
45738,13514255958000,1779984958540759324,0,31100,2
45739,13514289279000,1779984958573954439,0,30504,2
45740,13514322602000,1779984958608051157,0,39869,2
45741,13514355923000,1779984958640520742,0,30450,2
45742,13514389244000,1779984958677258971,0,39690,2
45743,13514422565000,1779984958706801345,0,30001,2
45744,13514455886000,1779984958741864479,0,44579,3
45745,13514489209000,1779984958775770735,0,30617,2
45746,13514522529000,1779984958808996424,0,39418,2
45747,13514555851000,1779984958858112197,1,200564,10
45748,13514589172000,1779984958877538115,0,55001,3
45749,13514622492000,1779984958907709168,0,30306,2
45750,13514655816000,1779984958939071394,0,16715,1
45751,13514689136000,1779984958971749608,0,9341,1
45752,13514722458000,1779984959005033870,0,13808,1
45753,13514755779000,1779984959038661185,0,17290,1
45754,13514789100000,1779984959071956466,0,17155,1
45755,13514822421000,1779984959106160794,0,25571,2
45756,13514855743000,1779984959139363280,0,24837,2
45757,13514889064000,1779984959172645950,0,24286,2
45758,13514922386000,1779984959206055693,0,24314,2
45759,13514955707000,1779984959239299993,0,24578,2
45760,13514989028000,1779984959272545404,0,24014,2
