frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
1382,9503240392000,1779380502444041585,0,56034,3
1383,9503273712000,1779380502475062598,0,31132,2
1384,9503307034000,1779380502506665050,0,16971,1
1385,9503340355000,1779380502539411232,0,14118,1
1386,9503373675000,1779380502576956645,0,14140,1
1387,9503406997000,1779380502607116723,0,14411,1
1388,9503440320000,1779380502639917811,0,17616,1
1389,9503473642000,1779380502673263136,0,17911,1
1390,9503506961000,1779380502707674153,0,26066,2
1391,9503540285000,1779380502741299567,0,24941,2
1392,9503573612000,1779380502776153006,0,24559,2
1393,9503606934000,1779380502809961289,0,24338,2
1394,9503640252000,1779380502843997755,0,23814,2
1395,9503673632000,1779380502874696753,0,29805,2
1396,9503706892000,1779380502909282417,0,29345,2
1397,9503740214000,1779380502941667861,0,28898,2
1398,9503773535000,1779380502974723337,0,28925,2
1399,9503806856000,1779380503007981754,0,28526,2
1400,9503840178000,1779380503041456744,0,29258,2
1401,9503873500000,1779380503075693319,0,28802,2
1402,9503906820000,1779380503108572777,0,28938,2
1403,9503940142000,1779380503143887064,0,28538,2
1404,9503973469000,1779380503177023705,0,28170,2
1405,9504006786000,1779380503209912015,0,38017,2
1406,9504040107000,1779380503240852159,0,27918,2
1407,9504073428000,1779380503276061150,0,37436,2
1408,9504106750000,1779380503308363817,0,36780,2
1409,9504140072000,1779380503341702290,0,37421,2
1410,9504173394000,1779380503374154419,0,28360,2
1411,9504206714000,1779380503408397975,0,29054,2
1412,9504240034000,1779380503440796661,0,29141,2
1413,9504273357000,1779380503475693859,0,38175,2
1414,9504306679000,1779380503511117459,0,37887,2
1415,9504339999000,1779380503540681375,0,28523,2
1416,9504373323000,1779380503575302928,0,37824,2
1417,9504406642000,1779380503607474134,0,28549,2
1418,9504439965000,1779380503641697505,0,38444,2
1419,9504473287000,1779380503674326762,0,28725,2
1420,9504506608000,1779380503708602503,0,38301,2
1421,9504539928000,1779380503740899004,0,28511,2
1422,9504573250000,1779380503775035654,0,37693,2
1423,9504606574000,1779380503810910880,0,37405,2
1424,9504639892000,1779380503840467759,0,28582,2
1425,9504673214000,1779380503874851573,0,37856,2
1426,9504706535000,1779380503907256277,0,28060,2
1427,9504739857000,1779380503941415204,0,37913,2
1428,9504773179000,1779380503974031591,0,28228,2
1429,9504806499000,1779380504008187148,0,37430,2
1430,9504839821000,1779380504069566552,0,36917,2
1431,9504873145000,1779380504102489251,0,28094,2
1432,9504906467000,1779380504138566252,0,37220,2
1433,9504939785000,1779380504170393239,0,37559,2
1434,9504973108000,1779380504205303363,0,28628,2
1435,9505006429000,1779380504238620113,0,28157,2
1436,9505039750000,1779380504269334093,0,37158,2
1437,9505073072000,1779380504302482271,0,37051,2
1438,9505106392000,1779380504335739540,0,28323,2
1439,9505139714000,1779380504369023624,0,37376,2
1440,9505173035000,1779380504402521503,0,28760,2
1441,9505206358000,1779380504452293575,1,199678,10
1442,9505239678000,1779380504473863032,0,55265,3
1443,9505273000000,1779380504505131709,0,30048,2
1444,9505306325000,1779380504535952151,0,15984,1
1445,9505339644000,1779380504568839183,0,12925,1
1446,9505372965000,1779380504602410024,0,16661,1
1447,9505406286000,1779380504635582831,0,16349,1
1448,9505439607000,1779380504668813582,0,16149,1
1449,9505472931000,1779380504701996297,0,24317,2
1450,9505506250000,1779380504735480342,0,23120,2
1451,9505539572000,1779380504768948072,0,23293,2
1452,9505572893000,1779380504802156916,0,22660,2
1453,9505606215000,1779380504838026401,0,28912,2
1454,9505639536000,1779380504869004822,0,28651,2
1455,9505672858000,1779380504902241944,0,29079,2
1456,9505706184000,1779380504935283604,0,28833,2
1457,9505739500000,1779380504968938203,0,28882,2
1458,9505772822000,1779380505002146936,0,28687,2
1459,9505806143000,1779380505035426020,0,28587,2
1460,9505839465000,1779380505068810881,0,28449,2
1461,9505872786000,1779380505102140298,0,28801,2
1462,9505906108000,1779380505135401753,0,29146,2
1463,9505939429000,1779380505168608356,0,28475,2
1464,9505972752000,1779380505202067476,0,28521,2
1465,9506006072000,1779380505236096164,0,37345,2
1466,9506039396000,1779380505268856512,0,37710,2
1467,9506072715000,1779380505301983820,0,27975,2
1468,9506106038000,1779380505335355829,0,37531,2
1469,9506139358000,1779380505368684894,0,28288,2
1470,9506172680000,1779380505401974219,0,28197,2
1471,9506206001000,1779380505437727445,0,37452,2
1472,9506239322000,1779380505468689571,0,36718,2
1473,9506272644000,1779380505501959692,0,37015,2
1474,9506305966000,1779380505535418848,0,27695,2
1475,9506339286000,1779380505568688062,0,37118,2
1476,9506372609000,1779380505601878647,0,27979,2
1477,9506405931000,1779380505636169147,0,37774,2
1478,9506439251000,1779380505668698627,0,28923,2
1479,9506472573000,1779380505701892564,0,28589,2
1480,9506505897000,1779380505735194444,0,38076,2
1481,9506539216000,1779380505768536639,0,28641,2
1482,9506572537000,1779380505801874408,0,38374,2
1483,9506605858000,1779380505835253102,0,29244,2
1484,9506639180000,1779380505868588630,0,38423,2
1485,9506672501000,1779380505901784252,0,28362,2
1486,9506705825000,1779380505935121780,0,37861,2
1487,9506739144000,1779380505968837138,0,28729,2
1488,9506772466000,1779380506002112666,0,37942,2
1489,9506805788000,1779380506035479990,0,28138,2
1490,9506839109000,1779380506070055580,0,38006,2
1491,9506872431000,1779380506100911891,0,28552,2
1492,9506905753000,1779380506133936534,0,37773,2
1493,9506939074000,1779380506168098424,0,28924,2
1494,9506972397000,1779380506200094261,0,28722,2
1495,9507005717000,1779380506234311966,0,37821,2
1496,9507039039000,1779380506268244433,0,28478,2
1497,9507072359000,1779380506301769662,0,37793,2
1498,9507105681000,1779380506335134838,0,28385,2
1499,9507139003000,1779380506368625420,0,38458,2
1500,9507172324000,1779380506401556397,0,29504,2
1501,9507205646000,1779380506451128934,1,198710,10
