frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
73359,14430588419000,1779985877325360622,0,16141,1
73360,14430621738000,1779985877361061728,0,16109,1
73361,14430655056000,1779985877391659540,0,16081,1
73362,14430688376000,1779985877422566940,0,16446,1
73363,14430721694000,1779985877455704612,0,16234,1
73364,14430755013000,1779985877491716845,0,16210,1
73365,14430788331000,1779985877525146976,0,16175,1
73366,14430821651000,1779985877558537831,0,16353,1
73367,14430854968000,1779985877591837056,0,16065,1
73368,14430888286000,1779985877624770453,0,16262,1
73369,14430921605000,1779985877659049705,0,16368,1
73370,14430954923000,1779985877693827118,0,16303,1
73371,14430988241000,1779985877727057845,0,16209,1
73372,14431021560000,1779985877761247190,0,20257,1
73373,14431054879000,1779985877794234586,0,16406,1
73374,14431088197000,1779985877828542338,0,16486,1
73375,14431121517000,1779985877868620822,0,16276,1
73376,14431154837000,1779985877886354553,0,16367,1
73377,14431188151000,1779985877910952263,0,16225,1
73378,14431221476000,1779985877945290940,0,16351,1
73379,14431254795000,1779985877976986184,0,16414,1
73380,14431288117000,1779985878011930447,0,20201,1
73381,14431321429000,1779985878049265999,1,86495,5
73382,14431354748000,1779985878080188862,0,34815,2
73383,14431388065000,1779985878112438951,0,17865,1
73384,14431421387000,1779985878143765846,0,7737,1
73385,14431454701000,1779985878175165649,0,5267,1
73386,14431488018000,1779985878208142952,0,7288,1
73387,14431521336000,1779985878241536806,0,7187,1
73388,14431554655000,1779985878275584635,0,10651,1
73389,14431587973000,1779985878308885176,0,10778,1
73390,14431621291000,1779985878341899812,0,10698,1
73391,14431654610000,1779985878375184575,0,10653,1
73392,14431687930000,1779985878408397357,0,10723,1
73393,14431721247000,1779985878442306946,0,15823,1
73394,14431754565000,1779985878475631727,0,16045,1
73395,14431787883000,1779985878508909657,0,16439,1
73396,14431821202000,1779985878542545694,0,16217,1
73397,14431854520000,1779985878575638107,0,16123,1
73398,14431887839000,1779985878610435909,0,16266,1
73399,14431921163000,1779985878643145345,0,15956,1
73400,14431954481000,1779985878677685909,0,16148,1
73401,14431987799000,1779985878710553732,0,16285,1
73402,14432021125000,1779985878743450981,0,16073,1
73403,14432054444000,1779985878777630882,0,16139,1
73404,14432087751000,1779985878809183108,0,16331,1
73405,14432121071000,1779985878842237707,0,16255,1
73406,14432154388000,1779985878876559255,0,16224,1
73407,14432187707000,1779985878908932898,0,16343,1
73408,14432221025000,1779985878942004534,0,16196,1
73409,14432254342000,1779985878976121232,0,16231,1
73410,14432287662000,1779985879008818687,0,16287,1
73411,14432320981000,1779985879041939415,0,16254,1
73412,14432354297000,1779985879074753535,0,10845,1
73413,14432387617000,1779985879108619661,0,16048,1
73414,14432420934000,1779985879142003886,0,16112,1
73415,14432454254000,1779985879176160880,0,16261,1
73416,14432487574000,1779985879209130684,0,15943,1
73417,14432520891000,1779985879242041321,0,16053,1
73418,14432554209000,1779985879275099809,0,16018,1
73419,14432587528000,1779985879344625117,0,16029,1
73420,14432620847000,1779985879345050186,0,16323,1
73421,14432654166000,1779985879375990383,0,16252,1
73422,14432687488000,1779985879408613931,0,16151,1
73423,14432720804000,1779985879441639085,0,15988,1
73424,14432754120000,1779985879476307426,0,16259,1
73425,14432787440000,1779985879510168515,0,15975,1
73426,14432820757000,1779985879546122545,0,16154,1
73427,14432854080000,1779985879576912169,0,16252,1
73428,14432887409000,1779985879610384319,0,16103,1
73429,14432920715000,1779985879641790325,0,15985,1
73430,14432954031000,1779985879678121554,0,15988,1
73431,14432987354000,1779985879709157360,0,16075,1
73432,14433020667000,1779985879746871204,0,10467,1
73433,14433053989000,1779985879776324435,0,16094,1
73434,14433087305000,1779985879808339045,0,15932,1
73435,14433120622000,1779985879841722437,0,16058,1
73436,14433153945000,1779985879877796336,0,20100,1
73437,14433187274000,1779985879913524090,0,20688,2
73438,14433220578000,1779985879944332973,0,20406,1
73439,14433253926000,1779985879980513723,0,16510,1
73440,14433287218000,1779985880011219255,0,20206,1
73441,14433320537000,1779985880051774604,1,86872,5
73442,14433353858000,1779985880079691500,0,34498,2
