frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
5464,12166630588000,1779983613350776759,0,7882,1
5465,12166663908000,1779983613384141617,0,7686,1
5466,12166697225000,1779983613417647067,0,7674,1
5467,12166730544000,1779983613450551596,0,7472,1
5468,12166763863000,1779983613484350487,0,11162,1
5469,12166797181000,1779983613517783437,0,11038,1
5470,12166830500000,1779983613552215062,0,10979,1
5471,12166863818000,1779983613584893020,0,11004,1
5472,12166897136000,1779983613619721252,0,11194,1
5473,12166930456000,1779983613651100149,0,11294,1
5474,12166963773000,1779983613685604329,0,16597,1
5475,12166997093000,1779983613719955325,0,16910,1
5476,12167030411000,1779983613753177277,0,17051,1
5477,12167063737000,1779983613788201859,0,17152,1
5478,12167097057000,1779983613820679152,0,17542,1
5479,12167130369000,1779983613851778052,0,12144,1
5480,12167163685000,1779983613887764550,0,17430,1
5481,12167197009000,1779983613918202105,0,17451,1
5482,12167230322000,1779983613951581389,0,17648,1
5483,12167263640000,1779983613984913600,0,17576,1
5484,12167296958000,1779983614017867962,0,12406,1
5485,12167330280000,1779983614051439337,0,17661,1
5486,12167363595000,1779983614085100136,0,17911,1
5487,12167396914000,1779983614118728658,0,17901,1
5488,12167430232000,1779983614151064768,0,12628,1
5489,12167463552000,1779983614185165581,0,17843,1
5490,12167496869000,1779983614219377801,0,18025,1
5491,12167530188000,1779983614251184842,0,12184,1
5492,12167563506000,1779983614284695328,0,17470,1
5493,12167596825000,1779983614320216349,0,17624,1
5494,12167630143000,1779983614352146537,0,17575,1
5495,12167663462000,1779983614384448499,0,12209,1
5496,12167696780000,1779983614418215779,0,17440,1
5497,12167730099000,1779983614451310307,0,17501,1
5498,12167763416000,1779983614484552814,0,17526,1
5499,12167796734000,1779983614519892263,0,17482,1
5500,12167830056000,1779983614550671500,0,12099,1
5501,12167863371000,1779983614584891238,0,17064,1
5502,12167896691000,1779983614617983821,0,17286,1
5503,12167930009000,1779983614651183829,0,17319,1
5504,12167963328000,1779983614684409689,0,17373,1
5505,12167996646000,1779983614718735593,0,17305,1
5506,12168029966000,1779983614750601577,0,11836,1
5507,12168063283000,1779983614784950148,0,17218,1
5508,12168096602000,1779983614817755604,0,17241,1
5509,12168129920000,1779983614851997657,0,17370,1
5510,12168163243000,1779983614885413515,0,17029,1
5511,12168196557000,1779983614917721273,0,17088,1
5512,12168229876000,1779983614951099445,0,16870,1
5513,12168263195000,1779983614984159714,0,11651,1
5514,12168296513000,1779983615017542368,0,16830,1
5515,12168329832000,1779983615050770265,0,16641,1
5516,12168363150000,1779983615084278196,0,16516,1
5517,12168396468000,1779983615117654813,0,16576,1
5518,12168429788000,1779983615150948487,0,16646,1
5519,12168463106000,1779983615184186420,0,11340,1
5520,12168496424000,1779983615223692178,0,11131,1
5521,12168529742000,1779983615267232042,1,85749,5
5522,12168563061000,1779983615287567331,0,34083,2
5523,12168596383000,1779983615319277855,0,17732,1
5524,12168629700000,1779983615354021902,0,7929,1
5525,12168663024000,1779983615387866552,0,7732,1
5526,12168696334000,1779983615421587166,0,7502,1
5527,12168729654000,1779983615451950147,0,7525,1
5528,12168762980000,1779983615486952618,0,11014,1
5529,12168796300000,1779983615516962419,0,11076,1
5530,12168829609000,1779983615550800846,0,10978,1
5531,12168862934000,1779983615583864781,0,11014,1
5532,12168896247000,1779983615619392858,0,10898,1
5533,12168929565000,1779983615650730589,0,16379,1
5534,12168962882000,1779983615684109169,0,16307,1
