frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
32115,13056135103000,1779984501322515983,0,12846,1
32116,13056168421000,1779984501355933053,0,13262,1
32117,13056201740000,1779984501389285254,0,13403,1
32118,13056235058000,1779984501422575492,0,13195,1
32119,13056268378000,1779984501457517930,0,13187,1
32120,13056301694000,1779984501489186228,0,13233,1
32121,13056335013000,1779984501522618872,0,13379,1
32122,13056368332000,1779984501558268522,0,19220,1
32123,13056401651000,1779984501590311537,0,13369,1
32124,13056434970000,1779984501623706496,0,19067,1
32125,13056468288000,1779984501657062623,0,13291,1
32126,13056501606000,1779984501690133401,0,19514,1
32127,13056534924000,1779984501723486028,0,13669,1
32128,13056568243000,1779984501760701323,0,13617,1
32129,13056601564000,1779984501791643927,0,19463,1
32130,13056634886000,1779984501824385785,0,13596,1
32131,13056668205000,1779984501856489095,0,19578,1
32132,13056701516000,1779984501891463643,0,13783,1
32133,13056734838000,1779984501925159617,0,19655,1
32134,13056768156000,1779984501964768156,0,13489,1
32135,13056801477000,1779984501995353784,0,19361,1
32136,13056834795000,1779984502027999680,0,19227,1
32137,13056868113000,1779984502060532614,0,13485,1
32138,13056901431000,1779984502093014031,0,19475,1
32139,13056934753000,1779984502122637654,0,13319,1
32140,13056968064000,1779984502156394941,0,19195,1
32141,13057001383000,1779984502188996578,0,12994,1
32142,13057034702000,1779984502223202304,0,19054,1
32143,13057068020000,1779984502257732488,0,19048,1
32144,13057101339000,1779984502289475470,0,12960,1
32145,13057134657000,1779984502322991761,0,19096,1
32146,13057167975000,1779984502355868857,0,13367,1
32147,13057201296000,1779984502391068495,0,19264,1
32148,13057234613000,1779984502422118209,0,12984,1
32149,13057267930000,1779984502456171085,0,18849,1
32150,13057301250000,1779984502489590340,0,18719,1
32151,13057334568000,1779984502522041498,0,12836,1
32152,13057367886000,1779984502558163752,0,18679,1
32153,13057401204000,1779984502589153449,0,18568,1
32154,13057434523000,1779984502622094489,0,12825,1
32155,13057467842000,1779984502655946349,0,18602,1
32156,13057501160000,1779984502691214541,0,18226,1
32157,13057534479000,1779984502721899316,0,12542,1
32158,13057567796000,1779984502755832323,0,18188,1
32159,13057601115000,1779984502790698725,0,12337,1
32160,13057634434000,1779984502822406023,0,17914,1
32161,13057667752000,1779984502861268831,1,96372,5
32162,13057701070000,1779984502891267264,0,25524,2
32163,13057734389000,1779984502922073445,0,12896,1
32164,13057767707000,1779984502954755673,0,6098,1
32165,13057801027000,1779984502988900363,0,6191,1
32166,13057834346000,1779984503021408205,0,8643,1
32167,13057867663000,1779984503054804349,0,8672,1
32168,13057900984000,1779984503089368607,0,8660,1
32169,13057934300000,1779984503121724729,0,12840,1
