frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
45561,13504135409000,1779984949341613106,0,16982,1
45562,13504168727000,1779984949377583835,0,16904,1
45563,13504202044000,1779984949408508155,0,16853,1
45564,13504235365000,1779984949442193139,0,16981,1
45565,13504268683000,1779984949475183021,0,16656,1
45566,13504302001000,1779984949508602528,0,16954,1
45567,13504335321000,1779984949544202003,0,16884,1
45568,13504368638000,1779984949576231307,0,17288,1
45569,13504401957000,1779984949610671169,0,17301,1
45570,13504435277000,1779984949647861140,0,17319,1
45571,13504468595000,1779984949678083433,0,17499,1
45572,13504501914000,1779984949708371632,0,11987,1
45573,13504535231000,1779984949742100152,0,17688,1
45574,13504568550000,1779984949775850876,0,17594,1
45575,13504601868000,1779984949807885383,0,12526,1
45576,13504635187000,1779984949841751420,0,17923,1
45577,13504668505000,1779984949874363049,0,12643,1
45578,13504701823000,1779984949908228049,0,18246,1
45579,13504735142000,1779984949941920274,0,18283,1
45580,13504768461000,1779984949973722377,0,13098,1
45581,13504801779000,1779984950007915835,0,19464,1
45582,13504835096000,1779984950038298848,0,14139,1
45583,13504868414000,1779984950071963424,0,14521,1
45584,13504901733000,1779984950109883033,0,14274,1
45585,13504935050000,1779984950140721669,0,14224,1
45586,13504968370000,1779984950174909072,0,20459,1
45587,13505001689000,1779984950207492405,0,15002,1
45588,13505035009000,1779984950240920022,0,15206,1
45589,13505068326000,1779984950274113531,0,14833,1
45590,13505101645000,1779984950307520168,0,15331,1
45591,13505134962000,1779984950340817731,0,15244,1
45592,13505168282000,1779984950374255126,0,15326,1
45593,13505201602000,1779984950408582842,0,21334,2
45594,13505234919000,1779984950440963585,0,15043,1
45595,13505268237000,1779984950474491997,0,15570,1
45596,13505301557000,1779984950509619775,0,15822,1
45597,13505334875000,1779984950542521511,0,15863,1
45598,13505368193000,1779984950575377914,0,15586,1
45599,13505401510000,1779984950608218836,0,21920,2
45600,13505434829000,1779984950634924142,0,15049,1
45601,13505468148000,1779984950677576757,1,100459,5
45602,13505501466000,1779984950721651094,0,28995,2
45603,13505534788000,1779984950742377651,0,15669,1
45604,13505568103000,1779984950773238175,0,8327,1
45605,13505601423000,1779984950802912623,0,6440,1
45606,13505634744000,1779984950832563961,0,6533,1
45607,13505668074000,1779984950865281848,0,8416,1
45608,13505701380000,1779984950894413248,0,8108,1
45609,13505734694000,1779984950924802557,0,11008,1
45610,13505768025000,1779984950955620470,0,10775,1
45611,13505801332000,1779984950988631131,0,10668,1
45612,13505834650000,1779984951023034456,0,10772,1
