frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
32932,5834520471000,1784218548593396106,0,32271,2
32933,5834553792000,1784218548629682769,0,30959,2
32934,5834587114000,1784218548661127884,0,30922,2
32935,5834620439000,1784218548696318464,0,30845,2
32936,5834653757000,1784218548727455489,0,40548,2
32937,5834687078000,1784218548759206786,0,31264,2
32938,5834720400000,1784218548793495764,0,40683,2
32939,5834753721000,1784218548843670612,1,202385,10
32940,5834787072000,1784218548865016006,0,56594,3
32941,5834820363000,1784218548893241355,0,31851,2
32942,5834853684000,1784218548925313501,0,17691,1
32943,5834887005000,1784218548957090391,0,11500,1
32944,5834920327000,1784218548990195083,0,11967,1
32945,5834953650000,1784218549025110277,0,16025,1
32946,5834986970000,1784218549057423828,0,19350,1
32947,5835020292000,1784218549090668316,0,19371,1
32948,5835053613000,1784218549123983172,0,19299,1
32949,5835086935000,1784218549158198558,0,28018,2
32950,5835120257000,1784218549191392620,0,26655,2
32951,5835153579000,1784218549225736041,0,27081,2
32952,5835186899000,1784218549258158499,0,26970,2
32953,5835220222000,1784218549291205321,0,26075,2
32954,5835253543000,1784218549324696602,0,26644,2
32955,5835286865000,1784218549357903923,0,27201,2
32956,5835320186000,1784218549391089355,0,26382,2
32957,5835353506000,1784218549425119909,0,31876,2
32958,5835386828000,1784218549458702245,0,32212,2
32959,5835420151000,1784218549492754058,0,32061,2
32960,5835453476000,1784218549528182988,0,31672,2
32961,5835486795000,1784218549560203264,0,31586,2
32962,5835520115000,1784218549592355928,0,31559,2
32963,5835553436000,1784218549625944172,0,31619,2
32964,5835586757000,1784218549659621470,0,31258,2
32965,5835620077000,1784218549693223417,0,31644,2
32966,5835653406000,1784218549727775206,0,31765,2
32967,5835686729000,1784218549761126767,0,31250,2
32968,5835720056000,1784218549792339439,0,30851,2
32969,5835753365000,1784218549826653268,0,31947,2
32970,5835786691000,1784218549860108235,0,31549,2
32971,5835820008000,1784218549891664775,0,31020,2
32972,5835853329000,1784218549924986095,0,30880,2
32973,5835886650000,1784218549958403729,0,31089,2
32974,5835919971000,1784218549992526726,0,40267,2
32975,5835953293000,1784218550026832852,0,30244,2
32976,5835986615000,1784218550059333457,0,30338,2
32977,5836019937000,1784218550092887404,0,31122,2
32978,5836053265000,1784218550126780052,0,31160,2
32979,5836086584000,1784218550160703885,0,30467,2
32980,5836119900000,1784218550193914409,0,39819,2
32981,5836153221000,1784218550226991176,0,29979,2
32982,5836186552000,1784218550261883407,0,39109,2
32983,5836219869000,1784218550292602232,0,39756,2
32984,5836253186000,1784218550325136559,0,30285,2
32985,5836286508000,1784218550358141197,0,29747,2
32986,5836319829000,1784218550392538396,0,39274,2
32987,5836353151000,1784218550425121759,0,30505,2
32988,5836386473000,1784218550458485042,0,30730,2
32989,5836419792000,1784218550492078618,0,39439,2
32990,5836453116000,1784218550525228680,0,29880,2
32991,5836486438000,1784218550561275586,0,29518,2
32992,5836519761000,1784218550592884829,0,39503,2
32993,5836553081000,1784218550626752255,0,29880,2
32994,5836586400000,1784218550661908169,0,38546,2
32995,5836619722000,1784218550692656105,0,38729,2
32996,5836653044000,1784218550724822972,0,29545,2
32997,5836686366000,1784218550758809360,0,38346,2
32998,5836719686000,1784218550791677073,0,29205,2
32999,5836753009000,1784218550838068179,1,199972,10
33000,5836786329000,1784218550862015715,0,53916,3
33001,5836819649000,1784218550891658162,0,30142,2
33002,5836852973000,1784218550923777641,0,16429,1
33003,5836886294000,1784218550956818519,0,13629,1
33004,5836919623000,1784218550989500382,0,14088,1
33005,5836952936000,1784218551023579083,0,17698,1
33006,5836986258000,1784218551057857876,0,17840,1
33007,5837019579000,1784218551093041567,0,26152,2
33008,5837052902000,1784218551126203833,0,25123,2
33009,5837086222000,1784218551160583921,0,25364,2
33010,5837119549000,1784218551193915555,0,25554,2
33011,5837152879000,1784218551224538956,0,25189,2
33012,5837186187000,1784218551257875072,0,25041,2
33013,5837219511000,1784218551291517055,0,25226,2
33014,5837252831000,1784218551325930031,0,30454,2
33015,5837286150000,1784218551358747041,0,30192,2
33016,5837319472000,1784218551392104527,0,29943,2
33017,5837352795000,1784218551426258061,0,32000,2
33018,5837386115000,1784218551459896119,0,30232,2
33019,5837419439000,1784218551492748814,0,29984,2
33020,5837452760000,1784218551525979801,0,29441,2
33021,5837486082000,1784218551560431073,0,29479,2
33022,5837519405000,1784218551593378100,0,28603,2
33023,5837552728000,1784218551625538412,0,28127,2
33024,5837586044000,1784218551658176146,0,28254,2
33025,5837619367000,1784218551693014044,0,37274,2
33026,5837652688000,1784218551726963599,0,36479,2
33027,5837686009000,1784218551762064791,0,27804,2
33028,5837719342000,1784218551800064734,0,36771,2
33029,5837752660000,1784218551831333073,0,27311,2
33030,5837785978000,1784218551862969093,0,36537,2
33031,5837819303000,1784218551899605716,0,36458,2
33032,5837852622000,1784218551929381624,0,27611,2
33033,5837885944000,1784218551964458261,0,36951,2
33034,5837919265000,1784218551998386964,0,27637,2
33035,5837952593000,1784218552033876986,0,36437,2
33036,5837985918000,1784218552071155324,0,36835,2
33037,5838019231000,1784218552102604661,0,27654,2
33038,5838052549000,1784218552134326552,0,36595,2
33039,5838085868000,1784218552165048636,0,36086,2
33040,5838119197000,1784218552195940423,0,27202,2
33041,5838152508000,1784218552226460213,0,36419,2
33042,5838185831000,1784218552262253140,0,36785,2
33043,5838219154000,1784218552296363063,0,27546,2
33044,5838252473000,1784218552325099907,0,36302,2
33045,5838285794000,1784218552359065517,0,36226,2
33046,5838319117000,1784218552392206746,0,35569,2
33047,5838352440000,1784218552425240106,0,35977,2
33048,5838385759000,1784218552457737730,0,27113,2
33049,5838419080000,1784218552492114632,0,35893,2
33050,5838452402000,1784218552524947068,0,35389,2
33051,5838485724000,1784218552559409414,0,26750,2
