row_index,camera,bounce_frame,clip_name,clip_path,status,decode_s,crop_s,write_s,total_s,updated_at
249,sink,16643,bounce_16643_00249.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_16643_00249.mp4,ok,0.342030,0.000087,0.536575,0.878720,2026-05-28 22:03:06
249,hq,16643,bounce_16643_00249.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_16643_00249.mp4,ok,0.712424,0.000090,0.642587,1.355133,2026-05-28 22:03:07
250,source,16695,bounce_16695_00250.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_16695_00250.mp4,failed,0.474877,0.000000,0.000000,0.475027,2026-05-28 22:03:08
250,sink,16695,bounce_16695_00250.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_16695_00250.mp4,failed,0.561875,0.000000,0.000000,0.561968,2026-05-28 22:03:09
252,source,16779,bounce_16779_00252.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_16779_00252.mp4,ok,1.074193,0.000080,0.539450,1.613751,2026-05-28 22:03:10
252,sink,16779,bounce_16779_00252.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_16779_00252.mp4,ok,1.263742,0.000084,1.529453,2.793308,2026-05-28 22:03:13
253,source,16954,bounce_16954_00253.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_16954_00253.mp4,ok,1.071757,0.000093,0.812551,1.884433,2026-05-28 22:03:15
253,sink,16954,bounce_16954_00253.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_16954_00253.mp4,ok,0.604830,0.000113,0.551872,1.156846,2026-05-28 22:03:16
253,hq,16954,bounce_16954_00253.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_16954_00253.mp4,ok,1.744128,0.000085,0.731400,2.475642,2026-05-28 22:03:18
254,source,16999,bounce_16999_00254.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_16999_00254.mp4,ok,0.549524,0.000089,0.364661,0.914304,2026-05-28 22:03:19
254,sink,16999,bounce_16999_00254.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_16999_00254.mp4,ok,0.632805,0.000091,0.524468,1.157395,2026-05-28 22:03:21
254,hq,16999,bounce_16999_00254.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_16999_00254.mp4,ok,0.390323,0.000091,0.337482,0.727925,2026-05-28 22:03:21
256,source,17070,bounce_17070_00256.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17070_00256.mp4,ok,0.751396,0.000084,0.485562,1.237071,2026-05-28 22:03:23
256,sink,17070,bounce_17070_00256.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17070_00256.mp4,ok,0.526517,0.000104,0.434668,0.961318,2026-05-28 22:03:24
256,hq,17070,bounce_17070_00256.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_17070_00256.mp4,ok,1.308646,0.000093,0.437508,1.746280,2026-05-28 22:03:25
259,source,17147,bounce_17147_00259.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17147_00259.mp4,ok,2.219467,0.000090,0.410639,2.630226,2026-05-28 22:03:28
259,sink,17147,bounce_17147_00259.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17147_00259.mp4,ok,0.491221,0.000086,0.563803,1.055138,2026-05-28 22:03:29
259,hq,17147,bounce_17147_00259.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_17147_00259.mp4,ok,0.778984,0.000082,0.380150,1.159272,2026-05-28 22:03:30
260,source,17178,bounce_17178_00260.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17178_00260.mp4,failed,0.238781,0.000000,0.000000,0.238876,2026-05-28 22:03:30
260,sink,17178,bounce_17178_00260.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17178_00260.mp4,failed,2.536022,0.000000,0.000000,2.536117,2026-05-28 22:03:33
262,source,17243,bounce_17243_00262.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17243_00262.mp4,ok,1.047729,0.000084,0.456277,1.504120,2026-05-28 22:03:34
262,sink,17243,bounce_17243_00262.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17243_00262.mp4,ok,0.458328,0.000090,0.488094,0.946540,2026-05-28 22:03:35
262,hq,17243,bounce_17243_00262.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_17243_00262.mp4,ok,2.160858,0.000093,0.498997,2.659978,2026-05-28 22:03:38
264,source,17344,bounce_17344_00264.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17344_00264.mp4,ok,0.911560,0.000088,0.301429,1.213108,2026-05-28 22:03:39
264,sink,17344,bounce_17344_00264.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17344_00264.mp4,ok,1.178580,0.000110,0.635959,1.814682,2026-05-28 22:03:41
264,hq,17344,bounce_17344_00264.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_17344_00264.mp4,ok,2.774433,0.000075,0.410677,3.185209,2026-05-28 22:03:44
265,source,17608,bounce_17608_00265.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17608_00265.mp4,ok,1.340338,0.000094,0.400222,1.740686,2026-05-28 22:03:46
265,sink,17608,bounce_17608_00265.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17608_00265.mp4,ok,0.473646,0.000089,0.411919,0.885682,2026-05-28 22:03:47
265,hq,17608,bounce_17608_00265.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_17608_00265.mp4,ok,2.652616,0.000090,0.429497,3.082232,2026-05-28 22:03:50
266,source,17655,bounce_17655_00266.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17655_00266.mp4,failed,0.309411,0.000000,0.000000,0.309508,2026-05-28 22:03:50
266,sink,17655,bounce_17655_00266.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17655_00266.mp4,failed,0.950153,0.000000,0.000000,0.950254,2026-05-28 22:03:51
268,source,17718,bounce_17718_00268.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17718_00268.mp4,ok,2.792470,0.000091,0.420063,3.212654,2026-05-28 22:03:55
268,sink,17718,bounce_17718_00268.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17718_00268.mp4,ok,0.360603,0.000086,0.334931,0.695649,2026-05-28 22:03:55
268,hq,17718,bounce_17718_00268.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_17718_00268.mp4,ok,0.732114,0.000082,0.369535,1.101764,2026-05-28 22:03:56
270,source,17758,bounce_17758_00270.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17758_00270.mp4,failed,0.508999,0.000000,0.000000,0.509113,2026-05-28 22:03:57
270,sink,17758,bounce_17758_00270.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17758_00270.mp4,failed,0.262203,0.000000,0.000000,0.262335,2026-05-28 22:03:57
273,source,17813,bounce_17813_00273.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_17813_00273.mp4,ok,0.442038,0.000089,0.499913,0.942069,2026-05-28 22:03:58
273,sink,17813,bounce_17813_00273.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_17813_00273.mp4,ok,1.274078,0.000084,1.209032,2.483220,2026-05-28 22:04:01
273,hq,17813,bounce_17813_00273.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_17813_00273.mp4,ok,3.067940,0.000080,0.599816,3.667864,2026-05-28 22:04:04
275,source,18147,bounce_18147_00275.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_18147_00275.mp4,ok,1.190218,0.000085,0.620398,1.810734,2026-05-28 22:04:06
275,sink,18147,bounce_18147_00275.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_18147_00275.mp4,ok,0.445227,0.000093,0.544487,0.989837,2026-05-28 22:04:07
275,hq,18147,bounce_18147_00275.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_18147_00275.mp4,ok,1.058254,0.000085,0.612101,1.670468,2026-05-28 22:04:09
276,source,18373,bounce_18373_00276.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_18373_00276.mp4,ok,2.030914,0.000082,0.325783,2.356809,2026-05-28 22:04:11
276,sink,18373,bounce_18373_00276.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_18373_00276.mp4,ok,3.866832,0.000090,0.401760,4.268712,2026-05-28 22:04:15
276,hq,18373,bounce_18373_00276.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_18373_00276.mp4,ok,0.421991,0.000080,0.346119,0.768218,2026-05-28 22:04:16
277,source,18468,bounce_18468_00277.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_18468_00277.mp4,ok,1.941077,0.000088,0.437739,2.378935,2026-05-28 22:04:19
277,sink,18468,bounce_18468_00277.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_18468_00277.mp4,ok,0.740018,0.000093,0.553262,1.293403,2026-05-28 22:04:20
277,hq,18468,bounce_18468_00277.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_18468_00277.mp4,ok,0.801284,0.000143,0.352134,1.153593,2026-05-28 22:04:21
279,source,18546,bounce_18546_00279.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_18546_00279.mp4,ok,0.461949,0.000083,0.624175,1.086236,2026-05-28 22:04:22
279,sink,18546,bounce_18546_00279.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_18546_00279.mp4,ok,1.631944,0.000090,0.481999,2.114061,2026-05-28 22:04:24
279,hq,18546,bounce_18546_00279.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_18546_00279.mp4,ok,3.121846,0.000091,0.419134,3.541101,2026-05-28 22:04:28
280,source,18706,bounce_18706_00280.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_18706_00280.mp4,ok,1.518254,0.000092,0.512729,2.031104,2026-05-28 22:04:30
280,sink,18706,bounce_18706_00280.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_18706_00280.mp4,ok,1.457080,0.000082,0.374675,1.831862,2026-05-28 22:04:32
280,hq,18706,bounce_18706_00280.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_18706_00280.mp4,ok,2.757619,0.000093,0.631675,3.389419,2026-05-28 22:04:35
281,source,18806,bounce_18806_00281.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_18806_00281.mp4,failed,0.793505,0.000000,0.000000,0.793630,2026-05-28 22:04:36
281,sink,18806,bounce_18806_00281.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_18806_00281.mp4,failed,0.531967,0.000000,0.000000,0.532061,2026-05-28 22:04:36
283,source,18865,bounce_18865_00283.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_18865_00283.mp4,ok,0.332863,0.000093,0.594821,0.927808,2026-05-28 22:04:37
283,sink,18865,bounce_18865_00283.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_18865_00283.mp4,ok,0.554664,0.000088,0.595523,1.150304,2026-05-28 22:04:39
283,hq,18865,bounce_18865_00283.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_18865_00283.mp4,ok,0.596102,0.000095,0.394116,0.990345,2026-05-28 22:04:40
286,source,18941,bounce_18941_00286.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_18941_00286.mp4,ok,0.924225,0.000092,0.624783,1.549134,2026-05-28 22:04:41
286,sink,18941,bounce_18941_00286.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_18941_00286.mp4,ok,0.740874,0.000085,0.552989,1.293975,2026-05-28 22:04:42
286,hq,18941,bounce_18941_00286.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_18941_00286.mp4,ok,0.583037,0.000086,0.325415,0.908568,2026-05-28 22:04:43
290,source,19059,bounce_19059_00290.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_19059_00290.mp4,ok,3.619932,0.000104,0.316830,3.936897,2026-05-28 22:04:47
290,sink,19059,bounce_19059_00290.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_19059_00290.mp4,ok,0.742429,0.000213,0.355713,1.098382,2026-05-28 22:04:48
290,hq,19059,bounce_19059_00290.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_19059_00290.mp4,ok,2.477100,0.000107,0.473758,2.951002,2026-05-28 22:04:51
293,source,19233,bounce_19233_00293.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_19233_00293.mp4,ok,1.413998,0.000087,0.512313,1.926427,2026-05-28 22:04:53
293,sink,19233,bounce_19233_00293.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_19233_00293.mp4,ok,0.808543,0.000088,0.489468,1.298130,2026-05-28 22:04:55
293,hq,19233,bounce_19233_00293.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_19233_00293.mp4,ok,1.059724,0.000091,0.556638,1.616482,2026-05-28 22:04:56
295,source,19381,bounce_19381_00295.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_19381_00295.mp4,ok,2.183042,0.000090,0.399784,2.582950,2026-05-28 22:04:59
295,sink,19381,bounce_19381_00295.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_19381_00295.mp4,ok,1.408751,0.000090,0.508877,1.917744,2026-05-28 22:05:01
295,hq,19381,bounce_19381_00295.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_19381_00295.mp4,ok,1.993485,0.000089,0.362314,2.355918,2026-05-28 22:05:03
296,source,19655,bounce_19655_00296.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_19655_00296.mp4,ok,1.429385,0.000085,0.542402,1.971903,2026-05-28 22:05:05
296,sink,19655,bounce_19655_00296.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_19655_00296.mp4,ok,0.474156,0.000092,0.399954,0.874234,2026-05-28 22:05:06
296,hq,19655,bounce_19655_00296.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_19655_00296.mp4,ok,1.656271,0.000092,0.488398,2.144792,2026-05-28 22:05:08
297,source,19702,bounce_19702_00297.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_19702_00297.mp4,ok,0.351223,0.000090,0.414616,0.765955,2026-05-28 22:05:09
297,sink,19702,bounce_19702_00297.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_19702_00297.mp4,ok,0.583888,0.000094,0.498776,1.082787,2026-05-28 22:05:10
297,hq,19702,bounce_19702_00297.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_19702_00297.mp4,ok,0.718966,0.000093,0.477527,1.196618,2026-05-28 22:05:11
298,source,19735,bounce_19735_00298.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_19735_00298.mp4,ok,0.432377,0.000083,0.416130,0.848621,2026-05-28 22:05:12
298,sink,19735,bounce_19735_00298.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_19735_00298.mp4,ok,0.271900,0.000089,0.436593,0.708609,2026-05-28 22:05:13
298,hq,19735,bounce_19735_00298.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_19735_00298.mp4,ok,0.378956,0.000091,0.414139,0.793216,2026-05-28 22:05:14
301,source,19818,bounce_19818_00301.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_19818_00301.mp4,ok,1.069987,0.000084,0.463301,1.533402,2026-05-28 22:05:15
301,sink,19818,bounce_19818_00301.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_19818_00301.mp4,ok,1.011192,0.000088,0.542030,1.553339,2026-05-28 22:05:17
301,hq,19818,bounce_19818_00301.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_19818_00301.mp4,ok,0.549211,0.000082,0.383603,0.932926,2026-05-28 22:05:18
302,source,19960,bounce_19960_00302.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_19960_00302.mp4,failed,1.622946,0.000000,0.000000,1.623083,2026-05-28 22:05:19
302,sink,19960,bounce_19960_00302.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_19960_00302.mp4,failed,0.968561,0.000000,0.000000,0.968655,2026-05-28 22:05:20
303,source,20007,bounce_20007_00303.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_20007_00303.mp4,ok,0.820807,0.000082,0.426381,1.247299,2026-05-28 22:05:21
303,sink,20007,bounce_20007_00303.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_20007_00303.mp4,ok,0.252589,0.000083,0.351416,0.604115,2026-05-28 22:05:22
303,hq,20007,bounce_20007_00303.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_20007_00303.mp4,ok,1.551170,0.000097,0.492868,2.044166,2026-05-28 22:05:24
304,source,20029,bounce_20029_00304.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_20029_00304.mp4,ok,0.163446,0.000087,0.372657,0.536222,2026-05-28 22:05:25
304,sink,20029,bounce_20029_00304.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_20029_00304.mp4,ok,0.182106,0.000087,0.356446,0.538666,2026-05-28 22:05:25
305,source,20823,bounce_20823_00305.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_20823_00305.mp4,failed,2.352787,0.000000,0.000000,2.352881,2026-05-28 22:05:28
305,sink,20823,bounce_20823_00305.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_20823_00305.mp4,failed,1.280619,0.000000,0.000000,1.280719,2026-05-28 22:05:29
306,source,20875,bounce_20875_00306.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_20875_00306.mp4,ok,0.351562,0.000090,0.575898,0.927581,2026-05-28 22:05:30
306,sink,20875,bounce_20875_00306.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_20875_00306.mp4,ok,0.628709,0.000084,0.584823,1.213643,2026-05-28 22:05:31
306,hq,20875,bounce_20875_00306.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_20875_00306.mp4,ok,1.427142,0.000092,0.335553,1.762835,2026-05-28 22:05:33
307,source,20876,bounce_20876_00307.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_20876_00307.mp4,ok,1.465421,0.000091,0.428802,1.894344,2026-05-28 22:05:35
307,sink,20876,bounce_20876_00307.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_20876_00307.mp4,ok,1.305582,0.000151,0.320496,1.626262,2026-05-28 22:05:36
307,hq,20876,bounce_20876_00307.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_20876_00307.mp4,ok,1.974129,0.000090,0.591049,2.565296,2026-05-28 22:05:39
309,source,20949,bounce_20949_00309.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_20949_00309.mp4,ok,0.349432,0.000080,0.432904,0.782446,2026-05-28 22:05:40
309,sink,20949,bounce_20949_00309.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_20949_00309.mp4,ok,1.273631,0.000088,0.540253,1.814001,2026-05-28 22:05:41
309,hq,20949,bounce_20949_00309.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_20949_00309.mp4,ok,2.469368,0.000077,0.364294,2.833763,2026-05-28 22:05:44
311,source,21275,bounce_21275_00311.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_21275_00311.mp4,ok,1.802126,0.000089,0.438732,2.240978,2026-05-28 22:05:47
311,sink,21275,bounce_21275_00311.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_21275_00311.mp4,ok,0.371577,0.000126,0.424075,0.795807,2026-05-28 22:05:47
311,hq,21275,bounce_21275_00311.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_21275_00311.mp4,ok,1.504185,0.000093,0.547285,2.051594,2026-05-28 22:05:49
312,source,21340,bounce_21340_00312.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_21340_00312.mp4,ok,1.469297,0.000088,0.372987,1.842404,2026-05-28 22:05:51
312,sink,21340,bounce_21340_00312.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_21340_00312.mp4,ok,0.380855,0.000091,0.767580,1.148556,2026-05-28 22:05:52
312,hq,21340,bounce_21340_00312.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_21340_00312.mp4,ok,0.745503,0.000085,0.648371,1.393991,2026-05-28 22:05:54
313,source,21387,bounce_21387_00313.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_21387_00313.mp4,ok,0.285612,0.000082,0.353661,0.639384,2026-05-28 22:05:54
313,sink,21387,bounce_21387_00313.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_21387_00313.mp4,ok,0.277407,0.000082,0.322146,0.599663,2026-05-28 22:05:55
313,hq,21387,bounce_21387_00313.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_21387_00313.mp4,ok,0.841570,0.000093,0.532739,1.374432,2026-05-28 22:05:56
315,source,21426,bounce_21426_00315.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_21426_00315.mp4,ok,0.392664,0.000090,0.558083,0.950867,2026-05-28 22:05:57
315,sink,21426,bounce_21426_00315.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_21426_00315.mp4,ok,0.582355,0.000086,0.437442,1.019966,2026-05-28 22:05:58
315,hq,21426,bounce_21426_00315.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_21426_00315.mp4,ok,0.251656,0.000082,0.374209,0.625975,2026-05-28 22:05:59
317,source,21590,bounce_21590_00317.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_21590_00317.mp4,failed,1.928717,0.000000,0.000000,1.928830,2026-05-28 22:06:01
317,sink,21590,bounce_21590_00317.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_21590_00317.mp4,failed,1.113859,0.000000,0.000000,1.113964,2026-05-28 22:06:02
318,source,21870,bounce_21870_00318.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_21870_00318.mp4,ok,1.098398,0.000094,0.558078,1.656600,2026-05-28 22:06:04
318,sink,21870,bounce_21870_00318.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_21870_00318.mp4,ok,0.524200,0.000092,0.543704,1.068024,2026-05-28 22:06:05
318,hq,21870,bounce_21870_00318.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_21870_00318.mp4,ok,0.647566,0.000086,0.432564,1.080245,2026-05-28 22:06:06
320,source,21931,bounce_21931_00320.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_21931_00320.mp4,ok,1.463786,0.000095,0.486548,1.950460,2026-05-28 22:06:08
320,sink,21931,bounce_21931_00320.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_21931_00320.mp4,ok,0.684669,0.000093,0.369344,1.054136,2026-05-28 22:06:09
320,hq,21931,bounce_21931_00320.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_21931_00320.mp4,ok,0.531489,0.000110,4.143009,4.674642,2026-05-28 22:06:14
322,source,21996,bounce_21996_00322.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_21996_00322.mp4,ok,0.846292,0.000082,0.470889,1.317291,2026-05-28 22:06:15
322,sink,21996,bounce_21996_00322.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_21996_00322.mp4,ok,0.912046,0.000087,0.361879,1.274041,2026-05-28 22:06:16
322,hq,21996,bounce_21996_00322.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_21996_00322.mp4,ok,2.632514,0.000076,0.436401,3.069015,2026-05-28 22:06:19
323,source,22047,bounce_22047_00323.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_22047_00323.mp4,ok,0.580150,0.000087,0.481542,1.061806,2026-05-28 22:06:20
323,sink,22047,bounce_22047_00323.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_22047_00323.mp4,ok,0.605441,0.000089,0.636862,1.242420,2026-05-28 22:06:22
323,hq,22047,bounce_22047_00323.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_22047_00323.mp4,ok,0.766425,0.000429,0.431354,1.198237,2026-05-28 22:06:23
324,source,22079,bounce_22079_00324.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_22079_00324.mp4,failed,0.246402,0.000000,0.000000,0.246505,2026-05-28 22:06:23
324,sink,22079,bounce_22079_00324.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_22079_00324.mp4,failed,0.223852,0.000000,0.000000,0.223943,2026-05-28 22:06:23
326,source,22169,bounce_22169_00326.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_22169_00326.mp4,ok,1.000005,0.000091,0.610650,1.610774,2026-05-28 22:06:25
326,sink,22169,bounce_22169_00326.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_22169_00326.mp4,ok,0.597812,0.000093,0.576931,1.174867,2026-05-28 22:06:26
328,source,23531,bounce_23531_00328.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_23531_00328.mp4,ok,0.427541,0.000089,0.621369,1.049030,2026-05-28 22:06:27
328,sink,23531,bounce_23531_00328.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_23531_00328.mp4,ok,1.581603,0.000096,0.445395,2.027123,2026-05-28 22:06:29
328,hq,23531,bounce_23531_00328.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_23531_00328.mp4,ok,2.408005,0.000090,0.408691,2.816814,2026-05-28 22:06:32
329,source,23652,bounce_23652_00329.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_23652_00329.mp4,ok,0.434545,0.000088,0.511691,0.946353,2026-05-28 22:06:33
329,sink,23652,bounce_23652_00329.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_23652_00329.mp4,ok,1.089213,0.000089,0.468385,1.557718,2026-05-28 22:06:35
329,hq,23652,bounce_23652_00329.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_23652_00329.mp4,ok,1.475956,0.000088,0.392793,1.868864,2026-05-28 22:06:36
330,source,23855,bounce_23855_00330.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_23855_00330.mp4,ok,2.100713,0.000095,0.524167,2.625007,2026-05-28 22:06:39
330,sink,23855,bounce_23855_00330.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_23855_00330.mp4,ok,0.413964,0.000107,0.353937,0.768036,2026-05-28 22:06:40
330,hq,23855,bounce_23855_00330.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_23855_00330.mp4,ok,2.721104,0.000089,0.437068,3.158290,2026-05-28 22:06:43
331,source,23891,bounce_23891_00331.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_23891_00331.mp4,ok,0.265988,0.000086,0.338441,0.604543,2026-05-28 22:06:44
