frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
611,10226737536000,1779367042425721798,0,7620,1
612,10226773629000,1779367042454304582,0,11625,1
613,10226809725000,1779367042486443418,0,11714,1
614,10226845820000,1779367042520545326,0,11610,1
615,10226881914000,1779367042553323500,0,11712,1
616,10226918010000,1779367042580711344,0,11525,1
617,10226954103000,1779367042616857313,0,11867,1
618,10226990197000,1779367042653488448,0,17585,1
619,10227026293000,1779367042688874289,0,11598,1
620,10227062388000,1779367042725637308,0,17493,1
621,10227098483000,1779367042762641144,0,17390,1
622,10227134577000,1779367042797979680,0,17615,1
623,10227170673000,1779367042834081955,0,17928,1
624,10227206768000,1779367042872223476,0,17411,1
625,10227242863000,1779367042906087295,0,17332,1
626,10227278958000,1779367042942218258,0,17367,1
627,10227315054000,1779367042978361358,0,17446,1
628,10227351148000,1779367043014371972,0,17383,1
629,10227387243000,1779367043050564142,0,17562,1
630,10227423339000,1779367043087847655,0,11764,1
631,10227459433000,1779367043122665276,0,17633,1
632,10227495528000,1779367043158785706,0,17614,1
633,10227531623000,1779367043195753492,0,17446,1
634,10227567718000,1779367043230925077,0,17409,1
635,10227603814000,1779367043266980809,0,17337,1
636,10227639908000,1779367043303433277,0,17560,1
637,10227676004000,1779367043338509710,0,11565,1
638,10227712099000,1779367043375250922,0,17366,1
639,10227748193000,1779367043411357911,0,17430,1
640,10227784288000,1779367043447443014,0,17405,1
641,10227820383000,1779367043483660822,0,17473,1
642,10227856479000,1779367043519594902,0,17709,1
643,10227892573000,1779367043555015269,0,11647,1
644,10227928669000,1779367043591926000,0,17277,1
645,10227964764000,1779367043627844432,0,17343,1
646,10228000858000,1779367043664115123,0,17419,1
647,10228036953000,1779367043700157454,0,17342,1
648,10228073048000,1779367043736279831,0,17175,1
649,10228109144000,1779367043772298149,0,17339,1
650,10228145239000,1779367043807675483,0,11529,1
651,10228181334000,1779367043844650812,0,17400,1
652,10228217429000,1779367043880658578,0,17422,1
653,10228253524000,1779367043916811608,0,17491,1
654,10228289619000,1779367043953547183,0,11561,1
655,10228325714000,1779367043988931539,0,17319,1
656,10228361809000,1779367044025117932,0,17445,1
657,10228397904000,1779367044061143693,0,17427,1
658,10228433999000,1779367044096559686,0,11606,1
659,10228470093000,1779367044133294638,0,17152,1
660,10228506190000,1779367044168787025,0,11529,1
661,10228542284000,1779367044211648282,1,96888,5
662,10228578378000,1779367044243034432,0,25677,2
663,10228614475000,1779367044277265416,0,13042,1
664,10228650569000,1779367044312919599,0,8011,1
665,10228686664000,1779367044348820958,0,8104,1
666,10228722760000,1779367044384859779,0,7979,1
667,10228758853000,1779367044421516472,0,7987,1
668,10228794948000,1779367044457594453,0,11824,1
669,10228831044000,1779367044493613794,0,12222,1
670,10228867138000,1779367044531870868,0,11792,1
671,10228903234000,1779367044565892852,0,11987,1
672,10228939328000,1779367044601918472,0,11958,1
673,10228975424000,1779367044637951635,0,11762,1
674,10229011519000,1779367044674155903,0,11622,1
675,10229047614000,1779367044710815184,0,17690,1
676,10229083709000,1779367044746270899,0,11886,1
677,10229119803000,1779367044783238865,0,17557,1
678,10229155899000,1779367044819133023,0,17870,1
679,10229191994000,1779367044857325841,0,17806,1
680,10229228090000,1779367044890734686,0,11795,1
681,10229264185000,1779367044927383335,0,17430,1
682,10229300279000,1779367044963551913,0,17326,1
683,10229336375000,1779367044999716138,0,17496,1
684,10229372469000,1779367045035666146,0,17265,1
685,10229408563000,1779367045075249523,0,17447,1
686,10229444659000,1779367045109736732,0,17777,1
687,10229480766000,1779367045145641903,0,17590,1
688,10229516865000,1779367045182569747,0,11404,1
689,10229552949000,1779367045217829140,0,17224,1
690,10229589047000,1779367045253274202,0,17731,1
691,10229625137000,1779367045290880163,0,17407,1
692,10229661234000,1779367045324999725,0,17431,1
693,10229697325000,1779367045360566640,0,17333,1
694,10229733420000,1779367045396619685,0,17349,1
695,10229769514000,1779367045432835848,0,17507,1
696,10229805610000,1779367045468079072,0,11440,1
697,10229841705000,1779367045504857017,0,17312,1
698,10229877799000,1779367045541089390,0,17391,1
699,10229913895000,1779367045577317611,0,17456,1
700,10229949990000,1779367045613826973,0,17337,1
701,10229986087000,1779367045650453554,0,17344,1
702,10230022185000,1779367045685882868,0,17560,1
703,10230058277000,1779367045720813735,0,11534,1
704,10230094369000,1779367045757768681,0,17322,1
705,10230130464000,1779367045793722080,0,17673,1
706,10230166559000,1779367045829773058,0,17679,1
707,10230202655000,1779367045865372192,0,11654,1
708,10230238750000,1779367045901990809,0,17678,1
709,10230274844000,1779367045938379621,0,17853,1
710,10230310940000,1779367045974287260,0,17991,1
711,10230347035000,1779367046009498045,0,11622,1
712,10230383129000,1779367046046409859,0,17993,1
713,10230419224000,1779367046082728377,0,17452,1
714,10230455320000,1779367046118620709,0,17789,1
715,10230491415000,1779367046154320451,0,11823,1
716,10230527509000,1779367046192343910,0,17783,1
717,10230563605000,1779367046226254191,0,11561,1
718,10230599700000,1779367046262922039,0,17609,1
719,10230635795000,1779367046300549004,0,11590,1
720,10230671890000,1779367046335212271,0,17662,1
721,10230707984000,1779367046379495463,1,112450,6
