frame_num,sensor_ts_ns,wall_ts_ns,is_keyframe,size_bytes,packet_count
2052,10278750456000,1779367094414060972,0,13020,1
2053,10278786553000,1779367094451388760,0,13320,1
2054,10278822646000,1779367094487366012,0,13138,1
2055,10278858746000,1779367094521912783,0,13496,1
2056,10278894834000,1779367094559538263,0,13550,1
2057,10278930927000,1779367094593944703,0,13395,1
2058,10278967023000,1779367094629738313,0,13413,1
2059,10279003117000,1779367094666154409,0,13378,1
2060,10279039212000,1779367094702671955,0,19637,1
2061,10279075307000,1779367094739252696,0,13159,1
2062,10279111403000,1779367094774974064,0,19651,1
2063,10279147498000,1779367094810862203,0,13141,1
2064,10279183593000,1779367094847639124,0,19437,1
2065,10279219688000,1779367094883001232,0,13315,1
2066,10279255783000,1779367094919254449,0,19533,1
2067,10279291878000,1779367094954655897,0,13365,1
2068,10279327973000,1779367094991375242,0,19648,1
2069,10279364068000,1779367095027019795,0,13423,1
2070,10279400164000,1779367095063692035,0,19852,1
2071,10279436259000,1779367095099628181,0,14004,1
2072,10279472353000,1779367095135451421,0,13771,1
2073,10279508449000,1779367095172291717,0,20755,2
2074,10279544542000,1779367095207427812,0,14245,1
2075,10279580638000,1779367095243595527,0,14027,1
2076,10279616733000,1779367095280409943,0,20463,1
2077,10279652829000,1779367095317858983,0,14363,1
2078,10279688922000,1779367095351995858,0,14236,1
2079,10279725018000,1779367095388100259,0,14073,1
2080,10279761113000,1779367095424830257,0,20355,1
2081,10279797208000,1779367095460357350,0,14016,1
2082,10279833303000,1779367095497005296,0,20751,2
2083,10279869399000,1779367095532395751,0,14169,1
2084,10279905493000,1779367095568521618,0,14512,1
2085,10279941588000,1779367095605313786,0,20450,1
2086,10279977683000,1779367095640741173,0,14996,1
2087,10280013778000,1779367095676962152,0,15026,1
2088,10280049875000,1779367095713495025,0,15076,1
2089,10280085970000,1779367095749638366,0,14850,1
2090,10280122063000,1779367095786089289,0,15250,1
2091,10280158159000,1779367095821909439,0,21328,2
2092,10280194253000,1779367095857657710,0,15375,1
2093,10280230348000,1779367095895733068,0,15150,1
2094,10280266443000,1779367095929517503,0,15169,1
2095,10280302538000,1779367095966258033,0,21623,2
2096,10280338633000,1779367096001597752,0,14706,1
2097,10280374728000,1779367096038112811,0,15003,1
2098,10280410825000,1779367096073749320,0,14936,1
2099,10280446919000,1779367096110593106,0,21538,2
2100,10280483013000,1779367096146002899,0,14540,1
2101,10280519108000,1779367096188823411,1,101481,5
2102,10280555204000,1779367096222045063,0,28912,2
2103,10280591300000,1779367096254435308,0,15804,1
2104,10280627395000,1779367096289824941,0,8091,1
2105,10280663492000,1779367096325576060,0,6302,1
2106,10280699583000,1779367096361737436,0,8464,1
2107,10280735679000,1779367096397759124,0,8209,1
2108,10280771773000,1779367096435924818,0,8203,1
2109,10280807869000,1779367096470341330,0,10864,1
2110,10280843964000,1779367096506345404,0,10675,1
2111,10280880059000,1779367096542517633,0,10729,1
2112,10280916154000,1779367096578917218,0,11542,1
2113,10280952249000,1779367096614661938,0,10883,1
2114,10280988343000,1779367096651306554,0,15358,1
2115,10281024439000,1779367096689989272,0,14727,1
2116,10281060534000,1779367096742633111,0,14658,1
2117,10281096630000,1779367096779658794,0,14541,1
2118,10281132726000,1779367096815555599,0,14561,1
2119,10281168821000,1779367096851344294,0,14460,1
2120,10281204915000,1779367096889209990,0,14698,1
2121,10281241010000,1779367096923704520,0,14496,1
2122,10281277107000,1779367096959682013,0,14461,1
2123,10281313201000,1779367096995807840,0,14215,1
2124,10281349295000,1779367097033053115,0,20660,2
2125,10281385391000,1779367097069731153,0,14142,1
2126,10281421488000,1779367097104219866,0,14100,1
2127,10281457581000,1779367097140249599,0,14142,1
2128,10281493676000,1779367097177670232,0,20841,2
2129,10281529771000,1779367097212957711,0,14412,1
2130,10281565865000,1779367097248201817,0,14359,1
2131,10281601960000,1779367097286029697,0,20503,2
2132,10281638059000,1779367097318464880,0,14160,1
2133,10281674151000,1779367097354873854,0,14167,1
2134,10281710245000,1779367097396955924,0,20458,1
2135,10281746340000,1779367097430749849,0,13900,1
2136,10281782436000,1779367097468736375,0,20316,1
2137,10281818531000,1779367097501211721,0,13906,1
2138,10281854626000,1779367097538558528,0,20250,1
2139,10281890721000,1779367097573138981,0,13884,1
2140,10281926815000,1779367097610911713,0,20361,1
2141,10281962911000,1779367097648212739,0,13635,1
2142,10281999006000,1779367097682945118,0,20092,1
2143,10282035102000,1779367097717648769,0,13910,1
2144,10282071196000,1779367097754797268,0,20171,1
2145,10282107293000,1779367097791219363,0,13977,1
2146,10282143386000,1779367097825673269,0,14132,1
2147,10282179482000,1779367097863245064,0,20551,2
2148,10282215576000,1779367097898563840,0,14085,1
2149,10282251671000,1779367097934265467,0,14380,1
2150,10282287766000,1779367097971389552,0,20396,1
2151,10282323863000,1779367098006569682,0,14571,1
2152,10282359959000,1779367098042440829,0,14343,1
2153,10282396056000,1779367098079992824,0,20997,2
2154,10282432152000,1779367098115281447,0,14275,1
2155,10282468242000,1779367098152207605,0,20926,2
2156,10282504337000,1779367098187025907,0,14194,1
2157,10282540432000,1779367098225724012,0,14133,1
2158,10282576527000,1779367098260608076,0,20607,2
2159,10282612622000,1779367098295848331,0,14169,1
2160,10282648718000,1779367098333820613,0,21203,2
2161,10282684815000,1779367098365125916,1,101641,5
